episode,decision,simulation_time,state,action,next_state,old_waiting_time,new_waiting_time,old_queue,new_queue,throughput_during_transition,throughput_rate,normalized_wait,normalized_queue,normalized_throughput,wait_contribution,queue_contribution,throughput_contribution,starvation_penalty,reward,q_value_before,q_value_after,epsilon,transition_duration
30,36,2102.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,40.86,6.86,7,7,5,0.1923,0.0686,0.35,0.0192,-0.0343,-0.07,0.0058,0.0,-0.0985,-0.8177,-0.8201,0.8647,26
30,37,2168.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,6.86,25.71,7,7,15,0.2273,0.2571,0.35,0.0227,-0.1286,-0.07,0.0068,0.0,-0.1918,-0.8765,-0.8818,0.8647,66
30,38,2194.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,25.71,7.0,7,7,5,0.1923,0.07,0.35,0.0192,-0.035,-0.07,0.0058,0.0,-0.0992,-0.8201,-0.8223,0.8647,26
30,39,2220.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,7.0,7.14,7,7,5,0.1923,0.0714,0.35,0.0192,-0.0357,-0.07,0.0058,0.0,-0.0999,-0.8254,-0.8271,0.8647,26
30,40,2316.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,7.14,40.71,7,7,23,0.2396,0.4071,0.35,0.024,-0.2036,-0.07,0.0072,0.0,-0.2664,-0.9639,-0.9679,0.8647,96
30,41,2342.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,40.71,6.14,7,7,5,0.1923,0.0614,0.35,0.0192,-0.0307,-0.07,0.0058,0.0,-0.0949,-0.8223,-0.824,0.8647,26
30,42,2388.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,6.14,16.57,7,7,10,0.2174,0.1657,0.35,0.0217,-0.0829,-0.07,0.0065,0.0,-0.1463,-0.8674,-0.8697,0.8647,46
30,43,2414.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,16.57,5.43,7,6,5,0.1923,0.0543,0.3,0.0192,-0.0271,-0.06,0.0058,0.0,-0.0814,-0.8271,-0.827,0.8647,26
30,44,2440.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,5.43,8.29,6,7,4,0.1538,0.0829,0.35,0.0154,-0.0414,-0.07,0.0046,0.0,-0.1068,-0.827,-0.8294,0.8647,26
30,45,2466.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,8.29,7.0,7,7,5,0.1923,0.07,0.35,0.0192,-0.035,-0.07,0.0058,0.0,-0.0992,-0.8294,-0.831,0.8647,26
30,46,2562.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,7.0,40.0,7,7,23,0.2396,0.4,0.35,0.024,-0.2,-0.07,0.0072,0.0,-0.2628,-0.9679,-0.9712,0.8647,96
30,47,2608.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,40.0,17.14,7,7,10,0.2174,0.1714,0.35,0.0217,-0.0857,-0.07,0.0065,0.0,-0.1492,-0.8195,-0.8273,0.8647,46
30,48,2654.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,17.14,15.86,7,7,10,0.2174,0.1586,0.35,0.0217,-0.0793,-0.07,0.0065,0.0,-0.1428,-0.8697,-0.8718,0.8647,46
30,49,2675.0,Low*Medium*NoStarvation,20,Low*Low*NoStarvation,15.86,0.0,7,0,7,0.1522,0.0,0.0,0.0152,-0.0,-0.0,0.0046,0.0,0.0046,-0.8718,-0.81,0.8647,46
31,0,116.0,Low*Low*NoStarvation,30,Medium*Medium*NoStarvation,0.83,26.71,2,7,31,0.4697,0.2671,0.35,0.047,-0.1336,-0.07,0.0141,0.0,-0.1895,-0.3432,-0.402,0.8604,66
31,1,182.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.71,26.43,7,7,30,0.4545,0.2643,0.35,0.0455,-0.1321,-0.07,0.0136,0.0,-0.1885,-0.8999,-0.9029,0.8604,66
31,2,228.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.43,16.14,7,7,20,0.4348,0.1614,0.35,0.0435,-0.0807,-0.07,0.013,0.0,-0.1377,-0.8273,-0.8312,0.8604,46
31,3,274.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.14,15.86,7,7,20,0.4348,0.1586,0.35,0.0435,-0.0793,-0.07,0.013,0.0,-0.1362,-0.81,-0.8155,0.8604,46
31,4,370.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,15.86,41.0,7,7,45,0.4688,0.41,0.35,0.0469,-0.205,-0.07,0.0141,0.0,-0.2609,-0.9712,-0.9743,0.8604,96
31,5,416.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.0,16.14,7,7,19,0.413,0.1614,0.35,0.0413,-0.0807,-0.07,0.0124,0.0,-0.1383,-0.8312,-0.8353,0.8604,46
31,6,462.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.14,16.0,7,7,19,0.413,0.16,0.35,0.0413,-0.08,-0.07,0.0124,0.0,-0.1376,-0.8155,-0.8211,0.8604,46
31,7,508.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.0,15.43,7,7,20,0.4348,0.1543,0.35,0.0435,-0.0771,-0.07,0.013,0.0,-0.1341,-0.8211,-0.8263,0.8604,46
31,8,604.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,15.43,40.29,7,7,42,0.4375,0.4029,0.35,0.0437,-0.2014,-0.07,0.0131,0.0,-0.2583,-0.9743,-0.9769,0.8604,96
31,9,670.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.29,25.86,7,7,28,0.4242,0.2586,0.35,0.0424,-0.1293,-0.07,0.0127,0.0,-0.1866,-0.9029,-0.9054,0.8604,66
31,10,716.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,25.86,18.29,7,7,19,0.413,0.1829,0.35,0.0413,-0.0914,-0.07,0.0124,0.0,-0.149,-0.8353,-0.8411,0.8604,46
31,11,742.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,18.29,6.81,7,8,9,0.3462,0.0681,0.4,0.0346,-0.034,-0.08,0.0104,0.0,-0.1037,-0.831,-0.8326,0.8604,26
31,12,768.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.81,5.57,8,7,9,0.3462,0.0557,0.35,0.0346,-0.0279,-0.07,0.0104,0.0,-0.0875,-0.8326,-0.8325,0.8604,26
31,13,794.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,5.57,7.0,7,7,8,0.3077,0.07,0.35,0.0308,-0.035,-0.07,0.0092,0.0,-0.0958,-0.8325,-0.8332,0.8604,26
31,14,820.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,7.0,6.71,7,7,10,0.3846,0.0671,0.35,0.0385,-0.0336,-0.07,0.0115,0.0,-0.092,-0.8332,-0.8334,0.8604,26
31,15,866.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,6.71,16.14,7,7,20,0.4348,0.1614,0.35,0.0435,-0.0807,-0.07,0.013,0.0,-0.1377,-0.8263,-0.8318,0.8604,46
31,16,962.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.14,41.0,7,7,45,0.4688,0.41,0.35,0.0469,-0.205,-0.07,0.0141,0.0,-0.2609,-0.9769,-0.9794,0.8604,96
31,17,988.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,41.0,7.57,7,7,9,0.3462,0.0757,0.35,0.0346,-0.0379,-0.07,0.0104,0.0,-0.0975,-0.824,-0.8262,0.8604,26
31,18,1084.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,7.57,41.14,7,7,27,0.2812,0.4114,0.35,0.0281,-0.2057,-0.07,0.0084,0.0,-0.2673,-0.9794,-0.9826,0.8604,96
31,19,1150.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,41.14,26.14,7,7,15,0.2273,0.2614,0.35,0.0227,-0.1307,-0.07,0.0068,0.0,-0.1939,-0.9054,-0.9086,0.8604,66
31,20,1216.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.14,25.86,7,7,15,0.2273,0.2586,0.35,0.0227,-0.1293,-0.07,0.0068,0.0,-0.1925,-0.9086,-0.9114,0.8604,66
31,21,1282.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,25.86,25.14,7,7,15,0.2273,0.2514,0.35,0.0227,-0.1257,-0.07,0.0068,0.0,-0.1889,-0.9114,-0.9135,0.8604,66
31,22,1328.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,25.14,15.29,7,7,10,0.2174,0.1529,0.35,0.0217,-0.0764,-0.07,0.0065,0.0,-0.1399,-0.8411,-0.8458,0.8604,46
31,23,1394.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,15.29,26.71,7,7,15,0.2273,0.2671,0.35,0.0227,-0.1336,-0.07,0.0068,0.0,-0.1968,-0.8818,-0.8876,0.8604,66
31,24,1460.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.71,25.71,7,7,15,0.2273,0.2571,0.35,0.0227,-0.1286,-0.07,0.0068,0.0,-0.1918,-0.9135,-0.9157,0.8604,66
31,25,1486.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,25.71,8.29,7,7,4,0.1538,0.0829,0.35,0.0154,-0.0414,-0.07,0.0046,0.0,-0.1068,-0.8262,-0.8291,0.8604,26
31,26,1512.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,8.29,6.57,7,7,5,0.1923,0.0657,0.35,0.0192,-0.0329,-0.07,0.0058,0.0,-0.0971,-0.8334,-0.8347,0.8604,26
31,27,1538.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.57,7.0,7,7,5,0.1923,0.07,0.35,0.0192,-0.035,-0.07,0.0058,0.0,-0.0992,-0.8347,-0.836,0.8604,26
31,28,1564.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,7.0,7.14,7,7,5,0.1923,0.0714,0.35,0.0192,-0.0357,-0.07,0.0058,0.0,-0.0999,-0.836,-0.8372,0.8604,26
31,29,1610.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,7.14,14.86,7,7,10,0.2174,0.1486,0.35,0.0217,-0.0743,-0.07,0.0065,0.0,-0.1378,-0.8318,-0.8373,0.8604,46
31,30,1706.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,14.86,41.29,7,7,22,0.2292,0.4129,0.35,0.0229,-0.2064,-0.07,0.0069,0.0,-0.2696,-0.9826,-0.9859,0.8604,96
31,31,1772.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,41.29,25.57,7,7,15,0.2273,0.2557,0.35,0.0227,-0.1279,-0.07,0.0068,0.0,-0.191,-0.9157,-0.9178,0.8604,66
31,32,1868.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.57,40.71,7,7,22,0.2292,0.4071,0.35,0.0229,-0.2036,-0.07,0.0069,0.0,-0.2667,-0.9655,-0.9703,0.8604,96
31,33,1894.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,40.71,5.86,7,7,5,0.1923,0.0586,0.35,0.0192,-0.0293,-0.07,0.0058,0.0,-0.0935,-0.8291,-0.8309,0.8604,26
31,34,1990.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,5.86,41.71,7,7,22,0.2292,0.4171,0.35,0.0229,-0.2086,-0.07,0.0069,0.0,-0.2717,-0.9859,-0.9893,0.8604,96
31,35,2016.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,41.71,6.0,7,6,5,0.1923,0.06,0.3,0.0192,-0.03,-0.06,0.0058,0.0,-0.0842,-0.8309,-0.8316,0.8604,26
31,36,2042.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.0,8.14,6,7,4,0.1538,0.0814,0.35,0.0154,-0.0407,-0.07,0.0046,0.0,-0.1061,-0.8372,-0.8395,0.8604,26
31,37,2068.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,8.14,6.29,7,7,5,0.1923,0.0629,0.35,0.0192,-0.0314,-0.07,0.0058,0.0,-0.0957,-0.8395,-0.8405,0.8604,26
31,38,2114.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,6.29,16.0,7,7,10,0.2174,0.16,0.35,0.0217,-0.08,-0.07,0.0065,0.0,-0.1435,-0.8373,-0.8432,0.8604,46
31,39,2210.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.0,41.71,7,7,22,0.2292,0.4171,0.35,0.0229,-0.2086,-0.07,0.0069,0.0,-0.2717,-0.9893,-0.9923,0.8604,96
31,40,2306.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,41.71,42.0,7,7,23,0.2396,0.42,0.35,0.024,-0.21,-0.07,0.0072,0.0,-0.2728,-0.9703,-0.9754,0.8604,96
31,41,2372.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,42.0,26.86,7,7,15,0.2273,0.2686,0.35,0.0227,-0.1343,-0.07,0.0068,0.0,-0.1975,-0.9178,-0.9206,0.8604,66
31,42,2398.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.86,6.43,7,7,5,0.1923,0.0643,0.35,0.0192,-0.0321,-0.07,0.0058,0.0,-0.0964,-0.8316,-0.8337,0.8604,26
31,43,2424.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.43,6.29,7,7,5,0.1923,0.0629,0.35,0.0192,-0.0314,-0.07,0.0058,0.0,-0.0957,-0.8405,-0.8416,0.8604,26
31,44,2450.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.29,5.86,7,7,5,0.1923,0.0586,0.35,0.0192,-0.0293,-0.07,0.0058,0.0,-0.0935,-0.8416,-0.8425,0.8604,26
31,45,2476.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,5.86,6.57,7,7,5,0.1923,0.0657,0.35,0.0192,-0.0329,-0.07,0.0058,0.0,-0.0971,-0.8425,-0.8438,0.8604,26
31,46,2522.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,6.57,16.57,7,7,10,0.2174,0.1657,0.35,0.0217,-0.0829,-0.07,0.0065,0.0,-0.1463,-0.8432,-0.8494,0.8604,46
31,47,2568.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.57,15.86,7,7,11,0.2391,0.1586,0.35,0.0239,-0.0793,-0.07,0.0072,0.0,-0.1421,-0.8494,-0.8546,0.8604,46
31,48,2594.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,15.86,7.71,7,7,5,0.1923,0.0771,0.35,0.0192,-0.0386,-0.07,0.0058,0.0,-0.1028,-0.8438,-0.8457,0.8604,26
31,49,2620.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,7.71,5.43,7,7,5,0.1923,0.0543,0.35,0.0192,-0.0271,-0.07,0.0058,0.0,-0.0914,-0.8457,-0.8464,0.8604,26
31,50,2646.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,5.43,6.57,7,7,5,0.1923,0.0657,0.35,0.0192,-0.0329,-0.07,0.0058,0.0,-0.0971,-0.8464,-0.8476,0.8604,26
31,51,2674.0,Low*Medium*NoStarvation,30,Low*Low*NoStarvation,6.57,0.0,7,0,11,0.1667,0.0,0.0,0.0167,-0.0,-0.0,0.005,0.0,0.005,-0.8876,-0.8241,0.8604,66
32,0,146.0,Low*Low*NoStarvation,45,Medium*Medium*NoStarvation,0.83,40.71,2,7,47,0.4896,0.4071,0.35,0.049,-0.2036,-0.07,0.0147,0.0,-0.2589,-0.4908,-0.5426,0.8561,96
32,1,242.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.71,40.14,7,7,45,0.4688,0.4014,0.35,0.0469,-0.2007,-0.07,0.0141,0.0,-0.2567,-0.9754,-0.9785,0.8561,96
32,2,288.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,40.14,16.0,7,7,21,0.4565,0.16,0.35,0.0457,-0.08,-0.07,0.0137,0.0,-0.1363,-0.8458,-0.849,0.8561,46
32,3,384.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.0,42.57,7,7,41,0.4271,0.4257,0.35,0.0427,-0.2129,-0.07,0.0128,0.0,-0.27,-0.9923,-0.9951,0.8561,96
32,4,450.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,42.57,26.14,7,7,28,0.4242,0.2614,0.35,0.0424,-0.1307,-0.07,0.0127,0.0,-0.188,-0.9206,-0.9224,0.8561,66
32,5,476.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.14,9.0,7,7,8,0.3077,0.09,0.35,0.0308,-0.045,-0.07,0.0092,0.0,-0.1058,-0.8337,-0.8351,0.8561,26
32,6,572.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,9.0,43.14,7,7,42,0.4375,0.4314,0.35,0.0437,-0.2157,-0.07,0.0131,0.0,-0.2726,-0.9951,-0.998,0.8561,96
32,7,618.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,43.14,16.0,7,7,20,0.4348,0.16,0.35,0.0435,-0.08,-0.07,0.013,0.0,-0.137,-0.849,-0.852,0.8561,46
32,8,644.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,16.0,9.14,7,7,8,0.3077,0.0914,0.35,0.0308,-0.0457,-0.07,0.0092,0.0,-0.1065,-0.8476,-0.8477,0.8561,26
32,9,710.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,9.14,27.0,7,7,28,0.4242,0.27,0.35,0.0424,-0.135,-0.07,0.0127,0.0,-0.1923,-0.8241,-0.8361,0.8561,66
32,10,736.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,27.0,8.0,7,7,8,0.3077,0.08,0.35,0.0308,-0.04,-0.07,0.0092,0.0,-0.1008,-0.8351,-0.8369,0.8561,26
32,11,832.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,8.0,40.86,7,7,42,0.4375,0.4086,0.35,0.0437,-0.2043,-0.07,0.0131,0.0,-0.2612,-0.998,-0.9997,0.8561,96
32,12,858.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,40.86,7.29,7,8,10,0.3846,0.0729,0.4,0.0385,-0.0364,-0.08,0.0115,0.0,-0.1049,-0.8369,-0.839,0.8561,26
32,13,924.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,7.29,26.86,8,7,29,0.4394,0.2686,0.35,0.0439,-0.1343,-0.07,0.0132,0.0,-0.1911,-0.8361,-0.8471,0.8561,66
32,14,1020.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.86,39.86,7,7,39,0.4062,0.3986,0.35,0.0406,-0.1993,-0.07,0.0122,0.0,-0.2571,-0.9785,-0.9819,0.8561,96
32,15,1066.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,39.86,18.14,7,7,9,0.1957,0.1814,0.35,0.0196,-0.0907,-0.07,0.0059,0.0,-0.1548,-0.852,-0.8585,0.8561,46
32,16,1132.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,18.14,25.71,7,7,15,0.2273,0.2571,0.35,0.0227,-0.1286,-0.07,0.0068,0.0,-0.1918,-0.8471,-0.8571,0.8561,66
32,17,1228.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.71,42.14,7,7,22,0.2292,0.4214,0.35,0.0229,-0.2107,-0.07,0.0069,0.0,-0.2738,-0.9819,-0.9866,0.8561,96
32,18,1274.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,42.14,15.29,7,7,10,0.2174,0.1529,0.35,0.0217,-0.0764,-0.07,0.0065,0.0,-0.1399,-0.8585,-0.8629,0.8561,46
32,19,1300.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,15.29,6.86,7,7,5,0.1923,0.0686,0.35,0.0192,-0.0343,-0.07,0.0058,0.0,-0.0985,-0.8477,-0.849,0.8561,26
32,20,1326.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.86,7.43,7,7,4,0.1538,0.0743,0.35,0.0154,-0.0371,-0.07,0.0046,0.0,-0.1025,-0.849,-0.8508,0.8561,26
32,21,1372.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,7.43,15.86,7,7,10,0.2174,0.1586,0.35,0.0217,-0.0793,-0.07,0.0065,0.0,-0.1428,-0.8546,-0.86,0.8561,46
32,22,1398.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,15.86,6.43,7,7,4,0.1538,0.0643,0.35,0.0154,-0.0321,-0.07,0.0046,0.0,-0.0975,-0.8508,-0.852,0.8561,26
32,23,1464.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,6.43,25.71,7,7,15,0.2273,0.2571,0.35,0.0227,-0.1286,-0.07,0.0068,0.0,-0.1918,-0.8571,-0.8661,0.8561,66
32,24,1560.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.71,42.43,7,7,22,0.2292,0.4243,0.35,0.0229,-0.2121,-0.07,0.0069,0.0,-0.2753,-0.9866,-0.991,0.8561,96
32,25,1606.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,42.43,16.0,7,7,10,0.2174,0.16,0.35,0.0217,-0.08,-0.07,0.0065,0.0,-0.1435,-0.8629,-0.8677,0.8561,46
32,26,1672.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.0,25.57,7,7,15,0.2273,0.2557,0.35,0.0227,-0.1279,-0.07,0.0068,0.0,-0.191,-0.8661,-0.8741,0.8561,66
32,27,1698.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,25.57,7.43,7,7,4,0.1538,0.0743,0.35,0.0154,-0.0371,-0.07,0.0046,0.0,-0.1025,-0.839,-0.842,0.8561,26
32,28,1724.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,7.43,7.57,7,7,4,0.1538,0.0757,0.35,0.0154,-0.0379,-0.07,0.0046,0.0,-0.1032,-0.852,-0.8538,0.8561,26
32,29,1750.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,7.57,5.86,7,7,5,0.1923,0.0586,0.35,0.0192,-0.0293,-0.07,0.0058,0.0,-0.0935,-0.8538,-0.8547,0.8561,26
32,30,1796.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,5.86,17.29,7,7,10,0.2174,0.1729,0.35,0.0217,-0.0864,-0.07,0.0065,0.0,-0.1499,-0.86,-0.8659,0.8561,46
32,31,1822.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,17.29,5.43,7,7,5,0.1923,0.0543,0.35,0.0192,-0.0271,-0.07,0.0058,0.0,-0.0914,-0.8547,-0.8553,0.8561,26
32,32,1868.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,5.43,16.14,7,7,10,0.2174,0.1614,0.35,0.0217,-0.0807,-0.07,0.0065,0.0,-0.1442,-0.8659,-0.8707,0.8561,46
32,33,1934.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.14,26.29,7,7,15,0.2273,0.2629,0.35,0.0227,-0.1314,-0.07,0.0068,0.0,-0.1946,-0.8741,-0.8819,0.8561,66
32,34,2000.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.29,24.86,7,7,15,0.2273,0.2486,0.35,0.0227,-0.1243,-0.07,0.0068,0.0,-0.1875,-0.9224,-0.9247,0.8561,66
32,35,2026.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,24.86,6.29,7,7,5,0.1923,0.0629,0.35,0.0192,-0.0314,-0.07,0.0058,0.0,-0.0957,-0.842,-0.8443,0.8561,26
32,36,2052.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.29,6.29,7,7,5,0.1923,0.0629,0.35,0.0192,-0.0314,-0.07,0.0058,0.0,-0.0957,-0.8553,-0.8563,0.8561,26
32,37,2098.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,6.29,18.0,7,7,10,0.2174,0.18,0.35,0.0217,-0.09,-0.07,0.0065,0.0,-0.1535,-0.8707,-0.8761,0.8561,46
32,38,2164.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,18.0,27.0,7,7,15,0.2273,0.27,0.35,0.0227,-0.135,-0.07,0.0068,0.0,-0.1982,-0.8819,-0.8895,0.8561,66
32,39,2260.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,27.0,40.0,7,7,23,0.2396,0.4,0.35,0.024,-0.2,-0.07,0.0072,0.0,-0.2628,-0.991,-0.9941,0.8561,96
32,40,2306.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,40.0,15.86,7,7,10,0.2174,0.1586,0.35,0.0217,-0.0793,-0.07,0.0065,0.0,-0.1428,-0.8677,-0.8723,0.8561,46
32,41,2352.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,15.86,16.14,7,7,10,0.2174,0.1614,0.35,0.0217,-0.0807,-0.07,0.0065,0.0,-0.1442,-0.8761,-0.88,0.8561,46
32,42,2398.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.14,15.57,7,7,10,0.2174,0.1557,0.35,0.0217,-0.0779,-0.07,0.0065,0.0,-0.1413,-0.88,-0.8832,0.8561,46
32,43,2464.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,15.57,26.86,7,7,14,0.2121,0.2686,0.35,0.0212,-0.1343,-0.07,0.0064,0.0,-0.1979,-0.8895,-0.8963,0.8561,66
32,44,2560.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.86,40.29,7,7,23,0.2396,0.4029,0.35,0.024,-0.2014,-0.07,0.0072,0.0,-0.2642,-0.9941,-0.9971,0.8561,96
32,45,2606.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,40.29,16.57,7,7,10,0.2174,0.1657,0.35,0.0217,-0.0829,-0.07,0.0065,0.0,-0.1463,-0.8723,-0.8767,0.8561,46
32,46,2653.0,Low*Medium*NoStarvation,45,Low*Low*NoStarvation,16.57,0.0,7,0,21,0.2188,0.0,0.0,0.0219,-0.0,-0.0,0.0066,0.0,0.0066,-0.9997,-0.9249,0.8561,96
33,0,96.0,Low*Low*NoStarvation,20,Low*Medium*NoStarvation,0.83,16.14,2,7,21,0.4565,0.1614,0.35,0.0457,-0.0807,-0.07,0.0137,0.0,-0.137,-0.2866,-0.3487,0.8518,46
33,1,162.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.14,26.0,7,7,30,0.4545,0.26,0.35,0.0455,-0.13,-0.07,0.0136,0.0,-0.1864,-0.8963,-0.9013,0.8518,66
33,2,208.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.0,16.43,7,7,20,0.4348,0.1643,0.35,0.0435,-0.0821,-0.07,0.013,0.0,-0.1391,-0.8767,-0.88,0.8518,46
33,3,274.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.43,25.29,7,7,30,0.4545,0.2529,0.35,0.0455,-0.1264,-0.07,0.0136,0.0,-0.1828,-0.9013,-0.9055,0.8518,66
33,4,340.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,25.29,26.71,7,7,29,0.4394,0.2671,0.35,0.0439,-0.1336,-0.07,0.0132,0.0,-0.1904,-0.9247,-0.9272,0.8518,66
33,5,386.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.71,15.86,7,7,20,0.4348,0.1586,0.35,0.0435,-0.0793,-0.07,0.013,0.0,-0.1362,-0.88,-0.8827,0.8518,46
