Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
472,0,5,2.5,1,11.86
473,0,5,2.5,0,12.57
474,0,5,2.5,1,11.62
475,0,5,2.5,0,14.0
476,0,5,2.5,1,12.88
477,0,5,2.5,0,15.43
478,0,5,2.5,1,14.12
479,0,5,2.5,0,16.86
480,0,5,2.5,0,17.57
481,0,5,2.5,1,18.29
482,0,5,2.5,0,19.0
483,0,5,2.5,1,19.71
484,0,5,2.5,0,20.43
485,0,5,2.5,1,21.14
486,0,5,2.5,1,21.86
487,0,5,2.5,0,22.57
488,0,5,2.5,1,23.29
489,0,5,2.5,0,24.0
490,0,5,2.5,1,24.71
491,0,5,2.5,0,25.43
492,0,5,2.5,1,26.14
493,0,5,2.5,0,26.86
494,0,5,2.5,1,24.12
495,0,5,2.5,0,22.0
496,0,4,2.0,1,19.88
497,0,3,1.5,0,13.33
498,1,2,0.5,1,9.11
499,2,1,0.5,0,4.89
500,2,0,1.0,0,0.56
501,2,0,1.0,0,0.78
502,3,0,1.5,1,1.11
503,3,0,1.5,0,1.44
504,4,0,2.0,1,1.89
505,4,0,2.0,0,2.33
506,5,0,2.5,1,2.89
507,6,0,3.0,0,3.56
508,7,0,3.5,1,4.33
509,7,0,3.5,0,5.11
510,7,0,3.5,0,5.89
511,7,0,3.5,1,6.67
512,7,0,3.5,1,7.44
513,7,0,3.5,0,8.22
514,7,0,3.5,1,9.0
515,7,0,3.5,0,11.0
516,7,0,3.5,1,10.56
517,7,0,3.5,0,12.75
518,7,0,3.5,1,12.11
519,7,0,3.5,1,14.5
520,7,0,3.5,0,13.67
521,7,0,3.5,1,16.25
522,7,0,3.5,0,15.22
523,7,0,3.5,1,18.0
524,7,0,3.5,0,16.78
525,7,0,3.5,1,19.75
526,7,0,3.5,0,18.33
527,7,0,3.5,0,21.5
528,7,0,3.5,1,19.89
529,7,0,3.5,1,23.25
530,7,0,3.5,0,21.44
531,7,0,3.5,1,25.0
532,7,0,3.5,0,23.0
533,7,0,3.5,1,26.75
534,7,0,3.5,0,24.56
535,7,0,3.5,1,28.5
536,7,0,3.5,0,26.11
537,7,0,3.5,1,26.89
538,7,0,3.5,0,27.67
539,7,0,3.5,1,25.6
540,7,0,3.5,0,26.3
541,6,0,3.0,0,22.6
542,5,1,2.0,1,18.9
543,4,1,1.5,0,13.91
544,3,2,0.5,0,11.8
545,2,3,0.5,0,8.4
546,1,4,1.5,0,5.0
547,0,5,2.5,0,1.78
548,0,5,2.5,0,2.33
549,0,5,2.5,1,3.25
550,0,5,2.5,0,3.88
551,0,5,2.5,1,5.14
552,0,5,2.5,0,5.12
553,0,5,2.5,1,6.57
554,0,5,2.5,0,7.29
555,0,5,2.5,1,8.0
556,0,5,2.5,0,8.71
557,0,5,2.5,1,9.43
558,0,5,2.5,0,10.14
559,0,5,2.5,1,10.86
560,0,5,2.5,0,11.57
561,0,5,2.5,1,10.75
562,0,5,2.5,0,13.0
563,0,5,2.5,1,12.0
564,0,5,2.5,0,14.43
565,0,5,2.5,1,13.25
566,0,5,2.5,0,15.86
567,0,5,2.5,0,14.5
568,0,5,2.5,0,17.29
569,0,5,2.5,1,15.75
570,0,5,2.5,0,18.71
571,0,5,2.5,1,17.0
572,0,5,2.5,0,20.14
573,0,5,2.5,1,18.25
574,0,5,2.5,1,21.57
575,0,5,2.5,0,19.5
576,0,5,2.5,1,23.0
577,0,5,2.5,0,20.75
578,0,5,2.5,1,24.43
579,0,5,2.5,0,22.0
580,0,5,2.5,1,25.86
581,0,5,2.5,0,26.57
582,0,5,2.5,1,27.29
583,0,5,2.5,0,24.5
584,0,5,2.5,1,25.12
585,1,5,2.0,0,23.0
586,1,4,1.5,1,21.0
587,1,3,1.0,1,14.33
588,2,2,0.0,0,10.0
589,3,1,1.0,0,5.67
590,3,0,1.5,0,1.22
591,3,0,1.5,0,1.75
592,4,0,2.0,1,2.0
593,4,0,2.0,0,2.44
594,5,0,2.5,0,3.0
595,5,0,2.5,1,3.56
596,6,0,3.0,0,4.22
597,7,0,3.5,1,5.62
598,7,0,3.5,1,5.78
599,7,0,3.5,0,7.38
600,7,0,3.5,1,7.33
601,7,0,3.5,0,9.12
602,7,0,3.5,1,8.89
603,7,0,3.5,0,10.88
604,7,0,3.5,1,10.44
605,7,0,3.5,0,12.62
606,7,0,3.5,1,12.0
607,7,0,3.5,1,14.38
608,7,0,3.5,0,13.56
609,7,0,3.5,0,16.12
610,7,0,3.5,1,15.11
611,7,0,3.5,0,17.88
612,7,0,3.5,1,16.67
613,7,0,3.5,1,19.62
614,7,0,3.5,0,18.22
615,7,0,3.5,1,21.38
616,7,0,3.5,0,19.78
617,7,0,3.5,1,23.12
618,7,0,3.5,0,21.33
619,7,0,3.5,1,24.88
620,7,0,3.5,0,22.89
621,7,0,3.5,1,26.62
622,7,0,3.5,0,24.44
623,7,0,3.5,1,28.38
624,7,0,3.5,0,26.0
625,7,0,3.5,0,30.12
626,7,0,3.5,1,27.56
627,7,0,3.5,1,31.88
628,7,0,3.5,0,29.11
629,7,0,3.5,1,29.89
630,7,0,3.5,0,27.6
631,6,0,3.0,1,26.22
632,5,0,2.5,0,19.7
633,4,1,1.5,0,15.8
634,3,1,1.0,0,13.33
635,2,3,0.5,0,8.4
636,1,3,1.0,0,4.8
637,0,4,2.0,0,1.33
638,0,4,2.0,0,1.78
639,0,4,2.0,1,2.5
640,0,5,2.5,0,2.78
641,0,5,2.5,0,3.75
642,0,5,2.5,1,4.38
643,0,5,2.5,0,5.0
644,0,5,2.5,1,5.62
645,0,5,2.5,1,7.14
646,0,5,2.5,0,6.88
647,0,5,2.5,1,8.57
648,0,5,2.5,0,9.29
649,0,5,2.5,1,10.0
650,0,5,2.5,0,10.71
651,0,5,2.5,1,11.43
652,0,5,2.5,1,12.14
653,0,5,2.5,0,12.86
654,0,5,2.5,1,13.57
655,0,5,2.5,0,14.29
656,0,5,2.5,1,15.0
657,0,5,2.5,1,15.71
658,0,5,2.5,0,16.43
659,0,5,2.5,0,17.14
660,0,5,2.5,1,17.86
661,0,5,2.5,1,18.57
662,0,5,2.5,0,19.29
663,0,5,2.5,0,20.0
664,0,5,2.5,1,20.71
665,0,5,2.5,0,21.43
666,0,5,2.5,1,22.14
667,0,5,2.5,0,22.86
668,0,5,2.5,1,23.57
669,0,5,2.5,0,24.29
670,0,5,2.5,1,25.0
671,0,5,2.5,1,25.71
672,0,5,2.5,0,23.12
673,0,5,2.5,1,27.14
674,0,5,2.5,0,24.38
675,0,5,2.5,1,22.22
676,0,4,2.0,0,20.12
677,1,3,1.0,0,13.67
678,1,2,0.5,0,9.22
679,2,1,0.5,1,4.89
680,2,0,1.0,0,0.67
681,3,0,1.5,0,1.0
682,3,0,1.5,1,1.5
683,3,0,1.5,0,1.67
684,4,0,2.0,1,2.11
685,4,0,2.0,0,2.56
686,5,0,2.5,1,3.11
687,6,0,3.0,0,3.78
688,7,0,3.5,1,4.56
689,7,0,3.5,0,5.33
690,7,0,3.5,1,6.11
691,7,0,3.5,0,7.75
692,7,0,3.5,1,7.67
693,7,0,3.5,0,9.5
694,7,0,3.5,1,9.22
695,7,0,3.5,1,11.25
696,7,0,3.5,0,10.78
697,7,0,3.5,1,13.0
698,7,0,3.5,0,12.33
699,7,0,3.5,1,14.75
700,7,0,3.5,0,13.89
701,7,0,3.5,1,16.5
702,7,0,3.5,0,15.44
703,7,0,3.5,1,18.25
704,7,0,3.5,0,17.0
705,7,0,3.5,1,17.78
706,7,0,3.5,0,18.56
707,7,0,3.5,0,21.75
708,7,0,3.5,1,20.11
709,7,0,3.5,0,23.5
710,7,0,3.5,1,21.67
711,7,0,3.5,0,25.25
712,7,0,3.5,1,23.22
713,7,0,3.5,0,27.0
714,7,0,3.5,1,24.78
715,7,0,3.5,0,28.75
716,7,0,3.5,1,26.33
717,7,0,3.5,0,30.5
718,7,0,3.5,1,27.89
719,7,0,3.5,1,28.67
720,7,0,3.5,0,26.5
721,6,0,3.0,0,25.22
722,5,1,2.0,1,19.0
723,4,1,1.5,0,15.3
724,3,2,0.5,0,13.11
725,2,2,0.0,0,8.3
726,1,2,0.5,0,4.7
727,0,3,1.5,0,1.22
728,0,3,1.5,0,1.56
729,0,4,2.0,1,2.25
730,0,5,2.5,0,2.88
731,0,5,2.5,1,3.5
732,0,5,2.5,0,4.12
733,0,5,2.5,1,5.43
734,0,5,2.5,0,5.38
735,0,5,2.5,1,6.86
736,0,5,2.5,0,6.62
737,0,5,2.5,1,8.29
738,0,5,2.5,0,9.0
739,0,5,2.5,1,9.71
740,0,5,2.5,1,10.43
741,0,5,2.5,0,11.14
742,0,5,2.5,1,11.86
743,0,5,2.5,0,12.57
744,0,5,2.5,1,13.29
745,0,5,2.5,1,14.0
746,0,5,2.5,0,14.71
747,0,5,2.5,1,15.43
748,0,5,2.5,0,16.14
749,0,5,2.5,1,16.86
750,0,5,2.5,0,17.57
751,0,5,2.5,1,18.29
752,0,5,2.5,0,19.0
753,0,5,2.5,1,19.71
754,0,5,2.5,0,20.43
755,0,5,2.5,0,21.14
756,0,5,2.5,1,21.86
757,0,5,2.5,0,22.57
758,0,5,2.5,1,23.29
759,0,5,2.5,0,24.0
760,0,5,2.5,1,24.71
761,0,5,2.5,0,25.43
762,0,5,2.5,1,26.14
763,0,5,2.5,1,26.86
764,0,5,2.5,0,24.12
765,0,5,2.5,1,22.0
766,0,4,2.0,0,19.75
767,1,3,1.0,1,13.22
768,2,2,0.0,0,9.11
769,2,1,0.5,0,5.0
770,3,0,1.5,0,0.89
771,3,0,1.5,0,1.22
772,4,0,2.0,1,1.67
773,4,0,2.0,0,2.11
774,5,0,2.5,1,2.67
775,6,0,3.0,0,3.33
776,6,0,3.0,1,4.0
777,7,0,3.5,0,4.78
778,7,0,3.5,1,5.56
779,7,0,3.5,0,6.33
780,7,0,3.5,1,7.11
781,7,0,3.5,0,7.89
782,7,0,3.5,1,8.67
783,7,0,3.5,0,9.44
784,7,0,3.5,1,10.22
785,7,0,3.5,0,11.0
786,7,0,3.5,1,11.78
787,7,0,3.5,1,12.56
788,7,0,3.5,0,13.33
789,7,0,3.5,1,14.11
790,7,0,3.5,0,16.75
791,7,0,3.5,1,15.67
792,7,0,3.5,0,18.5
793,7,0,3.5,1,17.22
794,7,0,3.5,0,20.25
795,7,0,3.5,1,18.78
796,7,0,3.5,0,22.0
797,7,0,3.5,1,20.33
798,7,0,3.5,1,23.75
799,7,0,3.5,0,21.89
800,7,0,3.5,1,25.5
801,7,0,3.5,0,23.44
802,7,0,3.5,1,27.25
803,7,0,3.5,0,25.0
804,7,0,3.5,1,25.78
805,7,0,3.5,0,26.56
806,7,0,3.5,1,30.75
807,7,0,3.5,0,28.11
808,7,0,3.5,0,26.0
809,7,0,3.5,1,26.7
810,7,0,3.5,0,24.91
811,6,0,3.0,1,23.6
812,5,1,2.0,0,19.8
813,4,1,1.5,0,14.55
814,3,2,0.5,0,12.3
815,2,3,0.5,0,8.7
816,2,3,0.5,0,9.2
817,1,4,1.5,0,6.11
818,0,5,2.5,0,2.11
819,0,5,2.5,1,3.0
820,0,5,2.5,0,3.62
821,0,5,2.5,1,4.86
822,0,5,2.5,0,4.88
823,0,5,2.5,1,6.29
824,0,5,2.5,1,6.12
825,0,5,2.5,0,7.71
826,0,5,2.5,1,7.38
827,0,5,2.5,0,9.14
828,0,5,2.5,1,8.62
829,0,5,2.5,0,10.57
830,0,5,2.5,1,9.88
831,0,5,2.5,0,12.0
832,0,5,2.5,0,11.12
833,0,5,2.5,1,13.43
834,0,5,2.5,0,14.14
835,0,5,2.5,1,14.86
836,0,5,2.5,0,15.57
837,0,5,2.5,1,16.29
838,0,5,2.5,1,17.0
839,0,5,2.5,0,17.71
840,0,5,2.5,1,18.43
841,0,5,2.5,0,19.14
842,0,5,2.5,1,19.86
843,0,5,2.5,0,20.57
844,0,5,2.5,1,21.29
845,0,5,2.5,1,22.0
846,0,5,2.5,0,22.71
847,0,5,2.5,1,23.43
848,0,5,2.5,0,24.14
849,0,5,2.5,1,24.86
850,0,5,2.5,0,25.57
851,0,5,2.5,1,26.29
852,0,5,2.5,0,27.0
853,0,5,2.5,1,27.71
854,0,5,2.5,0,24.88
855,0,5,2.5,1,25.5
856,1,4,1.5,0,20.62
857,1,3,1.0,0,15.75
858,1,2,0.5,1,9.56
859,1,1,0.0,0,5.75
860,2,0,1.0,0,0.67
861,3,0,1.5,0,1.0
862,3,0,1.5,0,1.5
863,3,0,1.5,1,1.67
864,4,0,2.0,0,2.11
865,5,0,2.5,1,2.67
866,6,0,3.0,1,3.33
867,6,0,3.0,0,4.0
868,7,0,3.5,1,4.78
869,7,0,3.5,0,5.56
