Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
472,0,5,2.5,0,8.14
473,0,5,2.5,1,7.75
474,0,5,2.5,0,9.57
475,0,5,2.5,1,9.0
476,0,5,2.5,1,11.0
477,0,5,2.5,0,10.25
478,0,5,2.5,1,12.43
479,0,5,2.5,0,11.5
480,0,5,2.5,1,13.86
481,0,5,2.5,0,12.75
482,0,5,2.5,1,15.29
483,0,5,2.5,0,14.0
484,0,5,2.5,1,16.71
485,0,5,2.5,1,15.25
486,0,5,2.5,0,18.14
487,0,5,2.5,0,18.86
488,0,5,2.5,1,19.57
489,0,5,2.5,1,20.29
490,0,5,2.5,0,21.0
491,0,5,2.5,0,21.71
492,0,5,2.5,1,22.43
493,0,5,2.5,1,23.14
494,0,5,2.5,0,23.86
495,0,5,2.5,1,21.5
496,0,4,2.0,0,16.5
497,0,3,1.5,1,12.0
498,0,2,1.0,1,6.78
499,1,1,0.0,0,3.88
500,2,0,1.0,0,0.33
501,2,0,1.0,0,0.56
502,2,0,1.0,0,0.88
503,3,0,1.5,1,1.25
504,4,0,2.0,1,1.56
505,4,0,2.0,0,2.0
506,5,0,2.5,1,2.56
507,6,0,3.0,0,3.22
508,6,0,3.0,1,3.89
509,7,0,3.5,0,4.67
510,7,0,3.5,1,5.44
511,7,0,3.5,0,7.0
512,7,0,3.5,1,7.0
513,7,0,3.5,0,8.75
514,7,0,3.5,1,8.56
515,7,0,3.5,0,10.5
516,7,0,3.5,1,10.11
517,7,0,3.5,0,12.25
518,7,0,3.5,1,11.67
519,7,0,3.5,1,14.0
520,7,0,3.5,0,13.22
521,7,0,3.5,1,14.0
522,7,0,3.5,0,14.78
523,7,0,3.5,1,15.56
524,7,0,3.5,0,16.33
525,7,0,3.5,1,19.25
526,7,0,3.5,0,20.12
527,7,0,3.5,1,21.0
528,7,0,3.5,0,21.88
529,7,0,3.5,0,26.0
530,7,0,3.5,1,27.0
531,7,0,3.5,1,24.5
532,7,0,3.5,0,25.38
533,7,0,3.5,1,26.25
534,7,0,3.5,0,31.0
535,7,0,3.5,0,32.0
536,7,0,3.5,0,28.88
537,7,0,3.5,0,29.75
538,7,0,3.5,0,30.62
539,7,0,3.5,1,31.5
540,7,0,3.5,0,32.38
541,6,0,3.0,0,27.88
542,5,1,2.0,0,23.38
543,4,1,1.5,0,19.0
544,3,1,1.0,0,16.57
545,2,1,0.5,0,11.43
546,1,1,0.0,0,5.38
547,0,1,0.5,0,0.86
548,0,1,0.5,0,1.0
549,0,1,0.5,1,1.33
550,0,2,1.0,0,1.67
551,0,2,1.0,1,1.71
552,0,3,1.5,1,2.14
553,0,3,1.5,0,3.0
554,0,3,1.5,0,3.0
555,0,3,1.5,1,4.0
556,0,5,2.5,0,4.0
557,0,4,2.0,1,4.57
558,0,4,2.0,1,5.14
559,0,4,2.0,0,5.71
560,0,4,2.0,1,6.29
561,0,5,2.5,0,7.0
562,0,5,2.5,1,7.71
563,0,5,2.5,0,8.43
564,0,5,2.5,1,9.14
565,0,5,2.5,1,9.86
566,0,5,2.5,0,10.57
567,0,5,2.5,1,11.29
568,0,5,2.5,0,12.0
569,0,5,2.5,1,12.71
570,0,5,2.5,0,13.43
571,0,5,2.5,1,14.14
572,0,5,2.5,0,14.86
573,0,5,2.5,0,15.57
574,0,5,2.5,1,16.29
575,0,5,2.5,0,17.0
576,0,5,2.5,1,17.71
577,0,5,2.5,0,18.43
578,0,5,2.5,1,19.14
579,0,5,2.5,0,19.86
580,0,5,2.5,1,20.57
581,0,5,2.5,0,21.29
582,0,5,2.5,1,22.0
583,0,5,2.5,0,22.71
584,0,5,2.5,1,20.5
585,0,5,2.5,0,18.78
586,0,4,2.0,1,16.12
587,0,3,1.5,1,10.56
588,0,2,1.0,0,6.78
589,1,1,0.0,0,3.33
590,1,0,0.5,0,0.22
591,2,0,1.0,0,0.44
592,3,0,1.5,0,0.88
593,4,0,2.0,1,1.22
594,4,0,2.0,1,1.67
595,5,0,2.5,0,2.22
596,5,0,2.5,1,2.78
597,6,0,3.0,0,3.44
598,7,0,3.5,0,4.22
599,7,0,3.5,1,5.0
600,7,0,3.5,1,5.78
601,7,0,3.5,0,7.38
602,7,0,3.5,1,7.33
603,7,0,3.5,0,9.12
604,7,0,3.5,1,8.89
605,7,0,3.5,0,10.88
606,7,0,3.5,1,10.44
607,7,0,3.5,0,12.62
608,7,0,3.5,1,12.0
609,7,0,3.5,1,14.38
610,7,0,3.5,0,13.56
611,7,0,3.5,0,16.12
612,7,0,3.5,1,15.11
613,7,0,3.5,0,17.88
614,7,0,3.5,1,16.67
615,7,0,3.5,1,19.62
616,7,0,3.5,0,18.22
617,7,0,3.5,1,21.38
618,7,0,3.5,0,22.25
619,7,0,3.5,1,26.43
620,7,0,3.5,0,27.43
621,7,0,3.5,1,24.88
622,7,0,3.5,0,25.75
623,7,0,3.5,1,26.62
624,7,0,3.5,0,31.43
625,7,0,3.5,0,32.43
626,7,0,3.5,0,29.25
627,7,0,3.5,0,30.12
628,7,0,3.5,1,31.0
629,7,0,3.5,0,31.88
630,7,0,3.5,0,32.75
631,6,2,2.0,0,28.38
632,5,1,2.0,0,24.0
633,4,1,1.5,0,19.5
634,3,1,1.0,0,17.0
635,2,1,0.5,0,11.71
636,1,1,0.0,0,6.43
637,0,1,0.5,0,1.0
638,0,1,0.5,0,1.33
639,0,2,1.0,1,1.67
640,0,2,1.0,0,2.0
641,0,2,1.0,1,2.33
642,0,2,1.0,0,2.29
643,0,3,1.5,1,3.17
644,0,3,1.5,0,3.14
645,0,3,1.5,1,4.17
646,0,4,2.0,0,3.5
647,0,4,2.0,1,4.57
648,0,4,2.0,1,4.5
649,0,4,2.0,0,5.71
650,0,4,2.0,1,6.29
651,0,5,2.5,0,7.0
652,0,5,2.5,1,7.71
653,0,5,2.5,0,8.43
654,0,5,2.5,1,9.14
655,0,5,2.5,0,9.86
656,0,5,2.5,1,10.57
657,0,5,2.5,0,11.29
658,0,5,2.5,1,12.0
659,0,5,2.5,0,12.71
660,0,5,2.5,1,11.75
661,0,5,2.5,1,14.14
662,0,5,2.5,0,13.0
663,0,5,2.5,1,15.57
664,0,5,2.5,0,14.25
665,0,5,2.5,0,17.0
666,0,5,2.5,0,15.5
667,0,5,2.5,1,18.43
668,0,5,2.5,0,19.14
669,0,5,2.5,1,19.86
670,0,5,2.5,0,20.57
671,0,5,2.5,1,21.29
672,0,5,2.5,1,19.25
673,0,5,2.5,0,22.71
674,0,5,2.5,1,20.5
675,0,5,2.5,0,18.78
676,0,4,2.0,1,16.0
677,1,3,1.0,0,10.44
678,1,2,0.5,0,6.89
679,1,1,0.0,1,3.56
680,2,0,1.0,0,0.56
681,3,0,1.5,0,0.89
682,3,0,1.5,1,1.22
683,4,0,2.0,0,1.5
684,4,0,2.0,1,2.11
685,5,0,2.5,0,2.67
686,7,0,3.5,1,3.44
687,6,0,3.0,0,4.0
688,7,0,3.5,1,4.78
689,7,0,3.5,0,6.25
690,7,0,3.5,1,6.33
691,7,0,3.5,0,8.0
692,7,0,3.5,1,7.89
693,7,0,3.5,1,9.75
694,7,0,3.5,0,9.44
695,7,0,3.5,1,11.5
696,7,0,3.5,0,11.0
697,7,0,3.5,1,13.25
698,7,0,3.5,0,12.56
699,7,0,3.5,0,15.0
700,7,0,3.5,1,14.11
701,7,0,3.5,0,16.75
702,7,0,3.5,1,15.67
703,7,0,3.5,1,16.44
704,7,0,3.5,0,17.22
705,7,0,3.5,1,20.25
706,7,0,3.5,0,18.78
707,7,0,3.5,0,22.0
708,7,0,3.5,1,22.88
709,7,0,3.5,0,27.14
710,7,0,3.5,1,28.14
711,7,0,3.5,0,25.5
712,7,0,3.5,1,26.38
713,7,0,3.5,1,27.25
714,7,0,3.5,0,32.14
715,7,0,3.5,0,33.14
716,7,0,3.5,0,29.88
717,7,0,3.5,0,30.75
718,7,0,3.5,0,31.62
719,7,0,3.5,1,32.5
720,7,0,3.5,0,33.38
721,6,0,3.0,0,28.62
722,5,0,2.5,0,24.0
723,4,1,1.5,0,19.38
724,3,1,1.0,0,16.86
725,2,1,0.5,0,11.57
726,1,1,0.0,0,5.38
727,0,1,0.5,0,0.71
728,0,2,1.0,0,1.0
729,0,2,1.0,1,1.5
730,0,2,1.0,0,1.83
731,0,4,2.0,1,2.0
732,0,3,1.5,0,2.43
733,0,3,1.5,1,3.33
734,0,3,1.5,0,3.29
735,0,3,1.5,1,4.33
736,0,3,1.5,1,4.14
737,0,4,2.0,0,4.71
738,0,4,2.0,1,5.29
739,0,5,2.5,0,6.0
740,0,5,2.5,1,6.71
741,0,5,2.5,0,7.43
742,0,5,2.5,1,8.14
743,0,5,2.5,0,8.86
744,0,5,2.5,1,9.57
745,0,5,2.5,0,10.29
746,0,5,2.5,1,11.0
747,0,5,2.5,1,11.71
748,0,5,2.5,0,12.43
749,0,5,2.5,1,13.14
750,0,5,2.5,0,13.86
751,0,5,2.5,1,14.57
752,0,5,2.5,0,15.29
753,0,5,2.5,0,16.0
754,0,5,2.5,1,16.71
755,0,5,2.5,0,17.43
756,0,5,2.5,1,18.14
757,0,5,2.5,1,18.86
758,0,5,2.5,0,19.57
759,0,5,2.5,1,20.29
760,0,5,2.5,0,21.0
761,0,5,2.5,0,21.71
762,0,5,2.5,1,22.43
763,0,5,2.5,1,23.14
764,0,5,2.5,0,20.88
765,0,5,2.5,1,19.11
766,0,4,2.0,0,16.62
767,0,3,1.5,0,10.78
768,1,2,0.5,1,7.0
769,1,1,0.0,0,3.67
770,2,0,1.0,0,0.44
771,3,0,1.5,0,0.88
772,3,0,1.5,1,1.11
773,4,0,2.0,0,1.56
774,5,0,2.5,1,2.11
775,5,0,2.5,0,2.67
776,7,0,3.5,1,3.44
777,7,0,3.5,0,4.22
778,7,0,3.5,1,5.0
779,7,0,3.5,0,5.78
780,7,0,3.5,1,6.56
781,7,0,3.5,1,7.33
782,7,0,3.5,0,9.12
783,7,0,3.5,1,8.89
784,7,0,3.5,0,10.88
785,7,0,3.5,1,10.44
786,7,0,3.5,0,12.62
787,7,0,3.5,1,12.0
788,7,0,3.5,1,14.38
789,7,0,3.5,0,13.56
790,7,0,3.5,1,16.12
791,7,0,3.5,0,15.11
792,7,0,3.5,1,17.88
793,7,0,3.5,0,16.67
794,7,0,3.5,1,19.62
795,7,0,3.5,0,20.5
796,7,0,3.5,1,21.38
797,7,0,3.5,0,22.25
798,7,0,3.5,0,23.12
799,7,0,3.5,1,27.43
800,7,0,3.5,1,28.43
801,7,0,3.5,0,25.75
802,7,0,3.5,0,26.62
803,7,0,3.5,1,27.5
804,7,0,3.5,0,32.43
805,7,0,3.5,0,33.43
806,7,0,3.5,0,30.12
807,7,0,3.5,0,31.0
808,7,0,3.5,1,31.88
809,7,0,3.5,0,32.75
810,7,0,3.5,0,33.62
811,6,0,3.0,0,29.0
812,5,0,2.5,0,24.38
813,4,1,1.5,0,19.75
814,3,1,1.0,0,17.29
815,2,1,0.5,0,11.86
816,1,1,0.0,0,6.43
817,0,1,0.5,0,0.71
818,0,1,0.5,0,0.86
819,0,2,1.0,1,1.33
820,0,2,1.0,0,1.67
821,0,4,2.0,1,2.17
822,0,3,1.5,0,2.29
823,0,3,1.5,1,3.17
824,0,3,1.5,0,3.67
825,0,4,2.0,0,4.33
826,0,5,2.5,1,4.29
827,0,4,2.0,0,4.86
828,0,4,2.0,1,5.43
829,0,4,2.0,0,5.25
830,0,5,2.5,1,6.71
831,0,5,2.5,0,6.5
832,0,5,2.5,1,8.14
833,0,5,2.5,0,7.75
834,0,5,2.5,0,9.57
835,0,5,2.5,1,10.29
836,0,5,2.5,1,11.0
837,0,5,2.5,0,10.25
838,0,5,2.5,1,12.43
839,0,5,2.5,0,13.14
840,0,5,2.5,1,13.86
841,0,5,2.5,0,14.57
842,0,5,2.5,1,15.29
843,0,5,2.5,0,14.0
844,0,5,2.5,1,16.71
845,0,5,2.5,1,15.25
846,0,5,2.5,0,18.14
847,0,5,2.5,1,16.5
848,0,5,2.5,0,19.57
849,0,5,2.5,0,17.75
850,0,5,2.5,1,21.0
851,0,5,2.5,0,19.0
852,0,5,2.5,1,22.43
853,0,5,2.5,0,23.14
854,0,5,2.5,1,23.86
855,0,5,2.5,0,21.5
856,0,4,2.0,1,16.62
857,1,3,1.0,0,12.38
858,1,2,0.5,1,7.22
859,2,1,0.5,1,4.25
860,2,0,1.0,0,0.67
861,2,0,1.0,0,1.0
862,3,0,1.5,0,1.38
863,4,0,2.0,1,1.67
864,4,0,2.0,1,2.11
865,5,0,2.5,0,2.67
866,5,0,2.5,1,3.22
867,6,0,3.0,0,4.38
868,7,0,3.5,1,4.67
869,7,0,3.5,0,6.12
