Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
870,7,0,3.5,1,7.56
871,7,0,3.5,0,9.38
872,7,0,3.5,1,9.11
873,7,0,3.5,1,11.12
874,7,0,3.5,0,12.0
875,7,0,3.5,1,12.88
876,7,0,3.5,0,13.75
877,7,0,3.5,1,14.62
878,7,0,3.5,0,17.71
879,7,0,3.5,1,18.71
880,7,0,3.5,0,19.71
881,7,0,3.5,0,18.12
882,7,0,3.5,1,19.0
883,7,0,3.5,0,19.88
884,7,0,3.5,0,23.71
885,7,0,3.5,0,24.71
886,7,0,3.5,0,25.71
887,7,0,3.5,0,26.71
888,7,0,3.5,1,24.25
889,7,0,3.5,0,25.12
890,7,0,3.5,0,26.0
891,7,0,3.5,0,30.71
892,7,0,3.5,0,31.71
893,7,0,3.5,0,32.71
894,7,0,3.5,0,33.71
895,7,0,3.5,1,30.38
896,7,0,3.5,0,31.25
897,7,0,3.5,0,32.12
898,7,0,3.5,0,33.0
899,7,0,3.5,0,33.88
900,7,0,3.5,0,34.75
901,6,2,2.0,0,29.88
902,5,1,2.0,0,25.0
903,4,1,1.5,0,20.25
904,3,1,1.0,0,17.57
905,2,1,0.5,0,12.0
906,1,1,0.0,0,6.57
907,0,1,0.5,0,1.17
908,0,1,0.5,0,1.14
909,0,1,0.5,1,1.5
910,0,2,1.0,0,1.83
911,0,2,1.0,1,2.17
912,0,2,1.0,0,2.5
913,0,3,1.5,1,3.6
914,0,3,1.5,0,4.2
915,0,4,2.0,1,4.0
916,0,3,1.5,0,3.86
917,0,3,1.5,1,5.0
918,0,3,1.5,1,4.71
919,0,4,2.0,0,6.17
920,0,4,2.0,1,5.86
921,0,5,2.5,0,6.43
922,0,4,2.0,0,7.0
923,0,4,2.0,0,7.57
924,0,5,2.5,1,8.29
925,0,5,2.5,1,9.0
926,0,5,2.5,0,9.71
927,0,5,2.5,1,10.43
928,0,5,2.5,0,11.14
929,0,5,2.5,1,11.86
930,0,5,2.5,1,12.57
931,0,5,2.5,0,13.29
932,0,5,2.5,1,14.0
933,0,5,2.5,0,14.71
934,0,5,2.5,1,15.43
935,0,5,2.5,0,16.14
936,0,5,2.5,1,16.86
937,0,5,2.5,0,17.57
938,0,5,2.5,1,18.29
939,0,5,2.5,0,19.0
940,0,5,2.5,1,19.71
941,0,5,2.5,1,20.43
942,0,5,2.5,0,21.14
943,0,5,2.5,1,21.86
944,0,5,2.5,0,19.75
945,0,5,2.5,1,18.11
946,0,4,2.0,0,15.25
947,1,3,1.0,0,9.89
948,1,2,0.5,1,6.33
949,1,1,0.0,0,3.22
950,2,0,1.0,0,0.56
951,3,0,1.5,0,1.0
952,3,0,1.5,1,1.22
953,4,0,2.0,0,1.5
954,5,0,2.5,1,2.22
955,5,0,2.5,0,2.78
956,5,0,2.5,1,3.33
957,6,0,3.0,0,4.0
958,6,0,3.0,1,4.67
959,7,0,3.5,0,5.44
960,7,0,3.5,0,6.22
961,7,0,3.5,1,7.0
962,7,0,3.5,1,7.78
963,7,0,3.5,0,8.56
964,7,0,3.5,1,9.33
965,7,0,3.5,0,11.38
966,7,0,3.5,1,12.25
967,7,0,3.5,0,15.0
968,7,0,3.5,1,14.0
969,7,0,3.5,0,14.88
970,7,0,3.5,1,15.75
971,7,0,3.5,1,19.0
972,7,0,3.5,0,20.0
973,7,0,3.5,0,21.0
974,7,0,3.5,0,22.0
975,7,0,3.5,1,20.12
976,7,0,3.5,0,21.0
977,7,0,3.5,0,21.88
978,7,0,3.5,0,26.0
979,7,0,3.5,0,27.0
980,7,0,3.5,0,28.0
981,7,0,3.5,0,25.38
982,7,0,3.5,1,26.25
983,7,0,3.5,0,27.12
984,7,0,3.5,0,32.0
985,7,0,3.5,0,33.0
986,7,0,3.5,0,34.0
987,7,0,3.5,0,35.0
988,7,0,3.5,1,31.5
989,7,0,3.5,0,32.38
990,7,0,3.5,0,33.25
991,6,0,3.0,0,32.57
992,5,0,2.5,0,27.29
993,4,1,1.5,0,22.0
994,3,1,1.0,0,19.5
995,2,2,0.0,0,11.29
996,1,1,0.0,0,7.0
997,0,1,0.5,0,0.83
998,0,1,0.5,0,1.0
999,0,1,0.5,1,1.4
1000,0,1,0.5,0,1.6
1001,0,1,0.5,1,1.8
1002,0,2,1.0,1,2.2
1003,0,2,1.0,0,2.6
1004,0,2,1.0,1,3.75
1005,0,2,1.0,0,4.25
1006,0,2,1.0,1,4.75
1007,0,2,1.0,0,5.25
1008,0,2,1.0,1,5.75
1009,0,2,1.0,0,6.25
1010,0,2,1.0,1,6.75
1011,0,2,1.0,0,7.25
1012,0,2,1.0,1,7.75
1013,0,2,1.0,1,8.25
1014,0,2,1.0,0,8.75
1015,0,2,1.0,1,9.25
1016,0,2,1.0,0,9.75
1017,0,2,1.0,1,10.25
1018,0,2,1.0,0,10.75
1019,0,2,1.0,1,11.25
1020,0,2,1.0,0,9.4
1021,0,2,1.0,1,12.25
1022,0,2,1.0,0,10.2
1023,0,2,1.0,1,13.25
1024,0,2,1.0,0,11.0
1025,0,2,1.0,0,14.25
1026,0,2,1.0,0,11.8
1027,0,2,1.0,1,15.25
1028,0,2,1.0,0,12.6
1029,0,2,1.0,1,16.25
1030,0,2,1.0,0,16.75
1031,0,2,1.0,1,17.25
1032,0,2,1.0,0,17.75
1033,0,2,1.0,1,18.25
1034,0,2,1.0,1,15.0
1035,0,2,1.0,0,12.83
1036,0,1,0.5,1,7.0
1037,0,0,0.0,0,0.0
1038,1,0,0.5,1,0.17
1039,1,0,0.5,0,0.33
1040,1,0,0.5,0,0.5
1041,2,0,1.0,0,0.83
1042,3,0,1.5,1,1.14
1043,3,0,1.5,0,1.57
1044,5,0,2.5,0,2.29
1045,5,0,2.5,1,3.0
1046,6,0,3.0,0,3.86
1047,7,0,3.5,0,4.86
1048,7,0,3.5,0,5.86
1049,7,0,3.5,0,6.86
1050,7,0,3.5,0,7.86
1051,7,0,3.5,0,8.86
1052,7,0,3.5,0,9.86
1053,7,0,3.5,0,10.86
1054,7,0,3.5,0,11.86
1055,7,0,3.5,0,12.86
1056,7,0,3.5,0,13.86
1057,7,0,3.5,0,14.86
1058,7,0,3.5,0,15.86
1059,7,0,3.5,0,16.86
1060,7,0,3.5,0,17.86
1061,7,0,3.5,0,18.86
1062,7,0,3.5,0,19.86
1063,7,0,3.5,0,20.86
1064,7,0,3.5,0,21.86
1065,7,0,3.5,0,22.86
1066,7,0,3.5,0,23.86
1067,7,0,3.5,0,24.86
1068,7,0,3.5,0,25.86
1069,7,0,3.5,0,26.86
1070,7,0,3.5,0,27.86
1071,7,0,3.5,0,28.86
1072,7,0,3.5,0,29.86
1073,7,0,3.5,0,30.86
1074,7,0,3.5,0,31.86
1075,7,0,3.5,0,32.86
1076,7,0,3.5,0,33.86
1077,7,0,3.5,0,34.86
1078,7,0,3.5,0,35.86
1079,7,0,3.5,0,36.86
1080,7,0,3.5,0,37.86
1081,6,0,3.0,0,38.0
1082,5,0,2.5,0,32.0
1083,4,0,2.0,0,25.83
1084,3,0,1.5,0,23.6
1085,2,0,1.0,0,15.8
1086,1,0,0.5,0,10.0
1087,0,0,0.0,0,0.0
1088,0,0,0.0,0,0.0
1089,0,0,0.0,1,0.0
1090,0,0,0.0,1,0.0
1091,0,0,0.0,0,0.0
1092,0,0,0.0,1,0.0
1093,0,0,0.0,0,0.0
1094,0,0,0.0,0,0.0
1095,0,0,0.0,1,0.0
1096,0,0,0.0,1,0.0
1097,0,0,0.0,0,0.0
1098,0,0,0.0,1,0.0
1099,0,0,0.0,0,0.0
1100,0,0,0.0,1,0.0
1101,0,0,0.0,0,0.0
1102,0,0,0.0,1,0.0
1103,0,0,0.0,1,0.0
1104,0,0,0.0,0,0.0
1105,0,0,0.0,1,0.0
1106,0,0,0.0,0,0.0
1107,0,0,0.0,1,0.0
1108,0,0,0.0,0,0.0
1109,0,0,0.0,1,0.0
1110,0,0,0.0,0,0.0
1111,0,0,0.0,0,0.0
1112,0,0,0.0,1,0.0
1113,0,0,0.0,0,0.0
1114,0,0,0.0,1,0.0
1115,0,0,0.0,0,0.0
1116,0,0,0.0,1,0.0
1117,0,0,0.0,0,0.0
1118,0,0,0.0,1,0.0
1119,0,0,0.0,0,0.0
1120,0,0,0.0,1,0.0
1121,0,0,0.0,0,0.0
1122,0,0,0.0,1,0.0
1123,0,0,0.0,1,0.0
1124,0,0,0.0,0,0.0
1125,1,0,0.5,1,0.25
1126,1,0,0.5,0,0.4
1127,1,0,0.5,1,0.6
1128,2,0,1.0,0,0.83
1129,3,0,1.5,0,1.33
1130,3,0,1.5,0,1.83
1131,3,0,1.5,0,2.0
1132,3,0,1.5,0,2.43
1133,4,0,2.0,0,3.0
1134,5,0,2.5,0,3.71
1135,5,0,2.5,0,4.43
1136,6,0,3.0,0,5.29
1137,7,0,3.5,0,6.29
1138,7,0,3.5,0,7.29
1139,7,0,3.5,0,8.29
1140,7,0,3.5,0,9.29
1141,7,0,3.5,0,10.29
1142,7,0,3.5,0,11.29
1143,7,0,3.5,0,12.29
1144,7,0,3.5,0,13.29
1145,7,0,3.5,0,14.29
1146,7,0,3.5,0,15.29
1147,7,0,3.5,0,16.29
1148,7,0,3.5,0,17.29
1149,7,0,3.5,0,18.29
1150,7,0,3.5,0,19.29
1151,7,0,3.5,0,20.29
1152,7,0,3.5,0,21.29
1153,7,0,3.5,0,22.29
1154,7,0,3.5,0,23.29
1155,7,0,3.5,0,24.29
1156,7,0,3.5,0,25.29
1157,7,0,3.5,0,26.29
1158,7,0,3.5,0,27.29
1159,7,0,3.5,0,28.29
1160,7,0,3.5,0,29.29
1161,7,0,3.5,0,30.29
1162,7,0,3.5,0,31.29
1163,7,0,3.5,0,32.29
1164,7,0,3.5,0,33.29
1165,7,0,3.5,0,34.29
1166,7,0,3.5,0,35.29
1167,7,0,3.5,0,36.29
1168,7,0,3.5,0,37.29
1169,7,0,3.5,0,38.29
1170,7,0,3.5,0,39.29
1171,6,0,3.0,0,39.17
1172,5,0,2.5,0,32.67
1173,4,0,2.0,0,26.0
1174,3,0,1.5,0,23.6
1175,2,0,1.0,0,15.8
1176,1,0,0.5,0,8.0
1177,0,0,0.0,0,0.0
1178,0,0,0.0,0,0.0
1179,0,0,0.0,1,0.0
1180,0,0,0.0,0,0.0
1181,0,0,0.0,1,0.0
1182,0,0,0.0,0,0.0
1183,0,0,0.0,1,0.0
1184,0,0,0.0,0,0.0
1185,0,0,0.0,1,0.0
1186,0,0,0.0,0,0.0
1187,0,0,0.0,1,0.0
1188,0,0,0.0,1,0.0
1189,0,0,0.0,0,0.0
1190,0,0,0.0,1,0.0
1191,0,0,0.0,0,0.0
1192,0,0,0.0,1,0.0
1193,0,0,0.0,0,0.0
1194,0,0,0.0,1,0.0
1195,0,0,0.0,0,0.0
1196,0,0,0.0,1,0.0
1197,0,0,0.0,0,0.0
1198,0,0,0.0,1,0.0
1199,0,0,0.0,0,0.0
1200,0,0,0.0,1,0.0
1201,0,0,0.0,0,0.0
1202,0,0,0.0,0,0.0
1203,0,0,0.0,1,0.0
1204,0,0,0.0,0,0.0
1205,0,0,0.0,1,0.0
1206,0,0,0.0,0,0.0
1207,0,0,0.0,1,0.0
1208,0,0,0.0,0,0.0
1209,0,0,0.0,1,0.0
1210,0,0,0.0,0,0.0
1211,0,0,0.0,1,0.0
1212,0,0,0.0,0,0.0
1213,0,0,0.0,1,0.0
1214,0,0,0.0,0,0.0
1215,0,0,0.0,1,0.0
1216,0,0,0.0,1,0.0
1217,0,0,0.0,0,0.0
1218,1,0,0.5,1,0.2
1219,2,0,1.0,0,0.5
1220,2,0,1.0,0,0.83
1221,3,0,1.5,0,1.33
1222,3,0,1.5,0,1.57
1223,4,0,2.0,0,2.14
1224,5,0,2.5,0,2.86
1225,5,0,2.5,0,3.57
1226,6,0,3.0,0,4.43
1227,7,0,3.5,0,5.43
1228,7,0,3.5,0,6.43
1229,7,0,3.5,0,7.43
1230,7,0,3.5,0,8.43
1231,7,0,3.5,0,9.43
1232,7,0,3.5,0,10.43
1233,7,0,3.5,0,11.43
1234,7,0,3.5,0,12.43
1235,7,0,3.5,0,13.43
1236,7,0,3.5,0,14.43
1237,7,0,3.5,0,15.43
1238,7,0,3.5,0,16.43
1239,7,0,3.5,0,17.43
1240,7,0,3.5,0,18.43
1241,7,0,3.5,0,19.43
1242,7,0,3.5,0,20.43
1243,7,0,3.5,0,21.43
1244,7,0,3.5,0,22.43
1245,7,0,3.5,0,23.43
1246,7,0,3.5,0,24.43
1247,7,0,3.5,0,25.43
1248,7,0,3.5,0,26.43
1249,7,0,3.5,0,27.43
1250,7,0,3.5,0,28.43
1251,7,0,3.5,0,29.43
1252,7,0,3.5,0,30.43
1253,7,0,3.5,0,31.43
1254,7,0,3.5,0,32.43
1255,7,0,3.5,0,33.43
1256,7,0,3.5,0,34.43
1257,7,0,3.5,0,35.43
1258,7,0,3.5,0,36.43
1259,7,0,3.5,0,37.43
1260,7,0,3.5,0,38.43
1261,6,0,3.0,0,38.67
1262,5,0,2.5,0,32.33
1263,4,0,2.0,0,26.0
1264,3,0,1.5,0,23.6
1265,2,0,1.0,0,15.8
1266,1,0,0.5,0,8.0
1267,0,0,0.0,0,0.0
1268,0,0,0.0,0,0.0
1269,0,0,0.0,1,0.0
1270,0,0,0.0,0,0.0
1271,0,0,0.0,1,0.0
1272,0,0,0.0,0,0.0
1273,0,0,0.0,1,0.0
1274,0,0,0.0,1,0.0
1275,0,0,0.0,0,0.0
1276,0,0,0.0,1,0.0
1277,0,0,0.0,0,0.0
1278,0,0,0.0,1,0.0
1279,0,0,0.0,0,0.0
1280,0,0,0.0,1,0.0
1281,0,0,0.0,0,0.0
1282,0,0,0.0,1,0.0
1283,0,0,0.0,0,0.0
1284,0,0,0.0,1,0.0
1285,0,0,0.0,1,0.0
1286,0,0,0.0,0,0.0
1287,0,0,0.0,0,0.0
1288,0,0,0.0,1,0.0
1289,0,0,0.0,1,0.0
1290,0,0,0.0,0,0.0
1291,0,0,0.0,1,0.0
1292,0,0,0.0,0,0.0
1293,0,0,0.0,1,0.0
1294,0,0,0.0,0,0.0
1295,0,0,0.0,0,0.0
1296,0,0,0.0,1,0.0
1297,0,0,0.0,0,0.0
1298,0,0,0.0,0,0.0
1299,0,0,0.0,1,0.0
1300,0,0,0.0,0,0.0
1301,0,0,0.0,1,0.0
1302,0,0,0.0,1,0.0
1303,0,0,0.0,0,0.0
1304,0,0,0.0,1,0.0
1305,0,0,0.0,0,0.0
1306,0,0,0.0,1,0.0
1307,0,0,0.0,0,0.0
1308,1,0,0.5,1,0.2
1309,1,0,0.5,0,0.33
1310,2,0,1.0,0,0.67
1311,3,0,1.5,0,1.17
1312,3,0,1.5,0,1.43
1313,4,0,2.0,0,2.0
1314,4,0,2.0,0,2.57
1315,5,0,2.5,0,3.29
1316,6,0,3.0,0,4.14
1317,7,0,3.5,0,5.14
1318,7,0,3.5,0,6.14
1319,7,0,3.5,0,7.14
1320,7,0,3.5,0,8.14
1321,7,0,3.5,0,9.14
1322,7,0,3.5,0,10.14
1323,7,0,3.5,0,11.14
1324,7,0,3.5,0,12.14
1325,7,0,3.5,0,13.14
1326,7,0,3.5,0,14.14
1327,7,0,3.5,0,15.14
1328,7,0,3.5,0,16.14
1329,7,0,3.5,0,17.14
1330,7,0,3.5,0,18.14
1331,7,0,3.5,0,19.14
1332,7,0,3.5,0,20.14
1333,7,0,3.5,0,21.14
1334,7,0,3.5,0,22.14
1335,7,0,3.5,0,23.14
1336,7,0,3.5,0,24.14
1337,7,0,3.5,0,25.14
1338,7,0,3.5,0,26.14
1339,7,0,3.5,0,27.14
1340,7,0,3.5,0,28.14
1341,7,0,3.5,0,29.14
1342,7,0,3.5,0,30.14
1343,7,0,3.5,0,31.14
1344,7,0,3.5,0,32.14
1345,7,0,3.5,0,33.14
1346,7,0,3.5,0,34.14
1347,7,0,3.5,0,35.14
1348,7,0,3.5,0,36.14
1349,7,0,3.5,0,37.14
1350,7,0,3.5,0,38.14
1351,6,0,3.0,0,38.33
1352,5,0,2.5,0,32.17
1353,4,0,2.0,0,25.83
1354,3,0,1.5,0,23.4
1355,2,0,1.0,0,15.8
1356,1,0,0.5,0,8.0
1357,0,0,0.0,0,0.0
1358,0,0,0.0,0,0.0
1359,0,0,0.0,1,0.0
1360,0,0,0.0,0,0.0
1361,0,0,0.0,1,0.0
1362,0,0,0.0,0,0.0
1363,0,0,0.0,1,0.0
1364,0,0,0.0,0,0.0
1365,0,0,0.0,1,0.0
1366,0,0,0.0,0,0.0
1367,0,0,0.0,1,0.0
1368,0,0,0.0,1,0.0
1369,0,0,0.0,0,0.0
1370,0,0,0.0,1,0.0
1371,0,0,0.0,0,0.0
1372,0,0,0.0,1,0.0
1373,0,0,0.0,1,0.0
1374,0,0,0.0,0,0.0
1375,0,0,0.0,1,0.0
1376,0,0,0.0,0,0.0
1377,0,0,0.0,0,0.0
1378,0,0,0.0,1,0.0
1379,0,0,0.0,1,0.0
1380,0,0,0.0,0,0.0
1381,0,0,0.0,0,0.0
1382,0,0,0.0,0,0.0
1383,0,0,0.0,1,0.0
1384,0,0,0.0,0,0.0
1385,0,0,0.0,1,0.0
1386,0,0,0.0,0,0.0
1387,0,0,0.0,0,0.0
1388,0,0,0.0,1,0.0
1389,0,0,0.0,0,0.0
1390,0,0,0.0,1,0.0
1391,0,0,0.0,0,0.0
1392,0,0,0.0,1,0.0
1393,0,0,0.0,0,0.0
1394,0,0,0.0,1,0.0
1395,0,0,0.0,1,0.0
1396,1,0,0.5,0,0.25
1397,1,0,0.5,1,0.4
1398,1,0,0.5,0,0.6
1399,2,0,1.0,1,0.83
1400,2,0,1.0,0,1.17
1401,3,0,1.5,0,1.67
1402,3,0,1.5,0,1.86
1403,4,0,2.0,0,2.43
1404,5,0,2.5,0,3.14
1405,5,0,2.5,0,3.86
1406,7,0,3.5,0,4.86
1407,7,0,3.5,0,5.86
1408,7,0,3.5,0,6.86
1409,7,0,3.5,0,7.86
1410,7,0,3.5,0,8.86
1411,7,0,3.5,0,9.86
1412,7,0,3.5,0,10.86
1413,7,0,3.5,0,11.86
1414,7,0,3.5,0,12.86
1415,7,0,3.5,0,13.86
1416,7,0,3.5,0,14.86
1417,7,0,3.5,0,15.86
1418,7,0,3.5,0,16.86
1419,7,0,3.5,0,17.86
1420,7,0,3.5,0,18.86
1421,7,0,3.5,0,19.86
1422,7,0,3.5,0,20.86
1423,7,0,3.5,0,21.86
1424,7,0,3.5,0,22.86
1425,7,0,3.5,0,23.86
1426,7,0,3.5,0,24.86
1427,7,0,3.5,0,25.86
1428,7,0,3.5,0,26.86
1429,7,0,3.5,0,27.86
1430,7,0,3.5,0,28.86
1431,7,0,3.5,0,29.86
1432,7,0,3.5,0,30.86
1433,7,0,3.5,0,31.86
1434,7,0,3.5,0,32.86
1435,7,0,3.5,0,33.86
1436,7,0,3.5,0,34.86
1437,7,0,3.5,0,35.86
1438,7,0,3.5,0,36.86
1439,7,0,3.5,0,37.86
1440,7,0,3.5,0,38.86
1441,6,0,3.0,0,38.83
1442,5,0,2.5,0,32.5
1443,4,0,2.0,0,26.17
1444,3,0,1.5,0,23.8
1445,2,0,1.0,0,16.0
1446,1,0,0.5,0,10.25
1447,0,0,0.0,0,0.0
1448,0,0,0.0,1,0.0
1449,0,0,0.0,0,0.0
1450,0,0,0.0,0,0.0
1451,0,0,0.0,1,0.0
1452,0,0,0.0,1,0.0
1453,0,0,0.0,0,0.0
1454,0,0,0.0,1,0.0
1455,0,0,0.0,0,0.0
1456,0,0,0.0,1,0.0
1457,0,0,0.0,0,0.0
1458,0,0,0.0,1,0.0
1459,0,0,0.0,0,0.0
1460,0,0,0.0,1,0.0
1461,0,0,0.0,0,0.0
1462,0,0,0.0,1,0.0
1463,0,0,0.0,0,0.0
1464,0,0,0.0,0,0.0
1465,0,0,0.0,1,0.0
1466,0,0,0.0,0,0.0
1467,0,0,0.0,1,0.0
1468,0,0,0.0,1,0.0
1469,0,0,0.0,0,0.0
1470,0,0,0.0,0,0.0
1471,0,0,0.0,0,0.0
1472,0,0,0.0,1,0.0
1473,0,0,0.0,0,0.0
1474,0,0,0.0,1,0.0
1475,0,0,0.0,0,0.0
1476,0,0,0.0,1,0.0
1477,0,0,0.0,1,0.0
1478,0,0,0.0,0,0.0
1479,0,0,0.0,1,0.0
1480,0,0,0.0,0,0.0
1481,0,0,0.0,1,0.0
1482,0,0,0.0,0,0.0
1483,0,0,0.0,1,0.0
1484,0,0,0.0,1,0.0
1485,0,0,0.0,0,0.0
1486,1,0,0.5,1,0.25
1487,1,0,0.5,0,0.4
1488,2,0,1.0,1,0.8
1489,2,0,1.0,0,1.0
1490,2,0,1.0,0,1.33
1491,3,0,1.5,0,1.83
1492,4,0,2.0,0,2.14
1493,4,0,2.0,0,2.71
1494,5,0,2.5,0,3.43
1495,6,0,3.0,0,4.29
1496,6,0,3.0,0,5.14
1497,6,0,3.0,0,6.0
1498,7,0,3.5,0,7.0
1499,7,0,3.5,0,8.0
1500,7,0,3.5,0,9.0
1501,7,0,3.5,0,10.0
1502,7,0,3.5,0,11.0
1503,7,0,3.5,0,12.0
1504,7,0,3.5,0,13.0
1505,7,0,3.5,0,14.0
1506,7,0,3.5,0,15.0
1507,7,0,3.5,0,16.0
1508,7,0,3.5,0,17.0
1509,7,0,3.5,0,18.0
1510,7,0,3.5,0,19.0
1511,7,0,3.5,0,20.0
1512,7,0,3.5,0,21.0
1513,7,0,3.5,0,22.0
1514,7,0,3.5,0,23.0
1515,7,0,3.5,0,24.0
1516,7,0,3.5,0,25.0
1517,7,0,3.5,0,26.0
1518,7,0,3.5,0,27.0
1519,7,0,3.5,0,28.0
1520,7,0,3.5,0,29.0
1521,7,0,3.5,0,30.0
1522,7,0,3.5,0,31.0
1523,7,0,3.5,0,32.0
1524,7,0,3.5,0,33.0
1525,7,0,3.5,0,34.0
1526,7,0,3.5,0,35.0
1527,7,0,3.5,0,36.0
1528,7,0,3.5,0,37.0
1529,7,0,3.5,0,38.0
1530,7,0,3.5,0,39.0
1531,6,0,3.0,0,39.0
1532,5,0,2.5,0,32.5
1533,4,0,2.0,0,26.17
1534,3,0,1.5,0,23.6
1535,2,0,1.0,0,15.8
1536,1,0,0.5,0,7.8
1537,0,0,0.0,0,0.0
1538,0,0,0.0,0,0.0
1539,0,0,0.0,1,0.0
1540,0,0,0.0,0,0.0
1541,0,0,0.0,1,0.0
1542,0,0,0.0,0,0.0
1543,0,0,0.0,1,0.0
1544,0,0,0.0,0,0.0
1545,0,0,0.0,1,0.0
1546,0,0,0.0,0,0.0
1547,0,0,0.0,1,0.0
1548,0,0,0.0,0,0.0
1549,0,0,0.0,1,0.0
1550,0,0,0.0,1,0.0
1551,0,0,0.0,0,0.0
1552,0,0,0.0,1,0.0
1553,0,0,0.0,0,0.0
1554,0,0,0.0,1,0.0
1555,0,0,0.0,0,0.0
1556,0,0,0.0,1,0.0
1557,0,0,0.0,0,0.0
1558,0,0,0.0,1,0.0
1559,0,0,0.0,1,0.0
1560,0,0,0.0,0,0.0
1561,0,0,0.0,1,0.0
1562,0,0,0.0,0,0.0
1563,0,0,0.0,1,0.0
1564,0,0,0.0,0,0.0
1565,0,0,0.0,1,0.0
1566,0,0,0.0,0,0.0
1567,0,0,0.0,1,0.0
1568,0,0,0.0,0,0.0
1569,0,0,0.0,1,0.0
1570,0,0,0.0,0,0.0
1571,0,0,0.0,1,0.0
1572,0,0,0.0,0,0.0
1573,0,0,0.0,0,0.0
1574,0,0,0.0,0,0.0
1575,0,0,0.0,1,0.0
1576,1,0,0.5,0,0.25
1577,1,0,0.5,1,0.4
1578,1,0,0.5,1,0.6
1579,2,0,1.0,0,0.83
1580,3,0,1.5,0,1.33
1581,3,0,1.5,0,1.83
1582,3,0,1.5,0,2.0
1583,4,0,2.0,0,2.57
1584,5,0,2.5,0,3.29
1585,6,0,3.0,0,4.14
1586,7,0,3.5,0,5.14
1587,7,0,3.5,0,6.14
1588,7,0,3.5,0,7.14
1589,7,0,3.5,0,8.14
1590,7,0,3.5,0,9.14
1591,7,0,3.5,0,10.14
1592,7,0,3.5,0,11.14
1593,7,0,3.5,0,12.14
1594,7,0,3.5,0,13.14
1595,7,0,3.5,0,14.14
1596,7,0,3.5,0,15.14
1597,7,0,3.5,0,16.14
1598,7,0,3.5,0,17.14
1599,7,0,3.5,0,18.14
1600,7,0,3.5,0,19.14
1601,7,0,3.5,0,20.14
1602,7,0,3.5,0,21.14
1603,7,0,3.5,0,22.14
1604,7,0,3.5,0,23.14
1605,7,0,3.5,0,24.14
1606,7,0,3.5,0,25.14
1607,7,0,3.5,0,26.14
1608,7,0,3.5,0,27.14
1609,7,0,3.5,0,28.14
1610,7,0,3.5,0,29.14
1611,7,0,3.5,0,30.14
1612,7,0,3.5,0,31.14
1613,7,0,3.5,0,32.14
1614,7,0,3.5,0,33.14
1615,7,0,3.5,0,34.14
1616,7,0,3.5,0,35.14
1617,7,0,3.5,0,36.14
1618,7,0,3.5,0,37.14
1619,7,0,3.5,0,38.14
1620,7,0,3.5,0,39.14
1621,6,0,3.0,0,39.17
1622,5,0,2.5,0,32.83
1623,4,0,2.0,0,26.33
1624,3,0,1.5,0,20.0
1625,2,0,1.0,0,16.2
1626,1,0,0.5,0,8.2
1627,0,0,0.0,0,0.0
1628,0,0,0.0,0,0.0
1629,0,0,0.0,1,0.0
1630,0,0,0.0,0,0.0
1631,0,0,0.0,1,0.0
1632,0,0,0.0,0,0.0
1633,0,0,0.0,1,0.0
1634,0,0,0.0,0,0.0
1635,0,0,0.0,1,0.0
1636,0,0,0.0,0,0.0
1637,0,0,0.0,1,0.0
1638,0,0,0.0,0,0.0
1639,0,0,0.0,1,0.0
1640,0,0,0.0,0,0.0
1641,0,0,0.0,0,0.0
1642,0,0,0.0,0,0.0
1643,0,0,0.0,1,0.0
1644,0,0,0.0,0,0.0
1645,0,0,0.0,1,0.0
1646,0,0,0.0,0,0.0
1647,0,0,0.0,1,0.0
1648,0,0,0.0,0,0.0
1649,0,0,0.0,1,0.0
1650,0,0,0.0,1,0.0
1651,0,0,0.0,0,0.0
1652,0,0,0.0,1,0.0
1653,0,0,0.0,0,0.0
1654,0,0,0.0,1,0.0
1655,0,0,0.0,0,0.0
1656,0,0,0.0,1,0.0
1657,0,0,0.0,1,0.0
1658,0,0,0.0,0,0.0
1659,0,0,0.0,1,0.0
1660,0,0,0.0,1,0.0
1661,0,0,0.0,0,0.0
1662,0,0,0.0,0,0.0
1663,0,0,0.0,1,0.0
1664,0,0,0.0,0,0.0
1665,0,0,0.0,1,0.0
1666,0,0,0.0,0,0.0
1667,1,0,0.5,1,0.25
1668,1,0,0.5,0,0.4
1669,2,0,1.0,1,0.8
1670,2,0,1.0,0,1.0
1671,3,0,1.5,0,1.5
1672,3,0,1.5,0,1.71
1673,3,0,1.5,0,2.14
1674,4,0,2.0,0,2.71
1675,4,0,2.0,0,3.29
1676,5,0,2.5,0,4.0
1677,6,0,3.0,0,4.86
1678,6,0,3.0,0,5.71
1679,7,0,3.5,0,6.71
1680,7,0,3.5,0,7.71
1681,7,0,3.5,0,8.71
1682,7,0,3.5,0,9.71
1683,7,0,3.5,0,10.71
1684,7,0,3.5,0,11.71
1685,7,0,3.5,0,12.71
1686,7,0,3.5,0,13.71
1687,7,0,3.5,0,14.71
1688,7,0,3.5,0,15.71
1689,7,0,3.5,0,16.71
1690,7,0,3.5,0,17.71
1691,7,0,3.5,0,18.71
1692,7,0,3.5,0,19.71
1693,7,0,3.5,0,20.71
1694,7,0,3.5,0,21.71
1695,7,0,3.5,0,22.71
1696,7,0,3.5,0,23.71
1697,7,0,3.5,0,24.71
