Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
615,5,0,2.5,0,11.0
616,5,0,2.5,0,11.83
617,5,0,2.5,0,12.67
618,5,0,2.5,0,13.5
619,5,0,2.5,0,14.33
620,6,0,3.0,0,15.33
621,7,0,3.5,0,12.25
622,6,0,3.0,0,13.0
623,6,0,3.0,0,13.75
624,6,0,3.0,0,16.57
625,7,0,3.5,0,17.57
626,7,0,3.5,0,18.57
627,7,0,3.5,0,19.57
628,7,0,3.5,1,20.57
629,7,0,3.5,0,21.57
630,7,0,3.5,0,22.57
631,6,0,3.0,0,20.33
632,5,0,2.5,0,15.33
633,4,0,2.0,0,11.0
634,3,0,1.5,0,8.8
635,2,0,1.0,0,5.4
636,1,0,0.5,0,2.4
637,0,0,0.0,0,0.0
638,0,0,0.0,1,0.0
639,0,0,0.0,0,0.0
640,0,0,0.0,1,0.0
641,0,0,0.0,0,0.0
642,0,0,0.0,1,0.0
643,0,0,0.0,0,0.0
644,0,0,0.0,0,0.0
645,0,0,0.0,1,0.0
646,0,0,0.0,0,0.0
647,0,0,0.0,1,0.0
648,0,1,0.5,1,0.25
649,0,1,0.5,0,0.67
650,0,1,0.5,1,1.0
651,0,1,0.5,0,2.0
652,0,1,0.5,1,2.5
653,0,1,0.5,0,6.0
654,0,1,0.5,0,7.0
655,0,1,0.5,1,4.0
656,0,1,0.5,0,4.5
657,0,1,0.5,1,5.0
658,0,1,0.5,1,5.5
659,0,1,0.5,0,12.0
660,0,1,0.5,0,13.0
661,0,2,1.0,0,4.67
662,0,1,0.5,0,5.0
663,0,1,0.5,0,5.33
664,0,1,0.5,1,5.67
665,0,1,0.5,0,9.0
666,0,1,0.5,0,9.5
667,0,1,0.5,0,10.0
668,0,2,1.0,0,7.33
669,0,2,1.0,0,8.0
670,0,2,1.0,0,8.67
671,0,2,1.0,1,9.33
672,0,2,1.0,0,15.0
673,0,2,1.0,0,16.0
674,0,2,1.0,0,17.0
675,0,2,1.0,0,12.0
676,0,1,0.5,0,4.5
677,0,0,0.0,1,0.0
678,0,0,0.0,0,0.0
679,0,0,0.0,0,0.0
680,0,0,0.0,0,0.0
681,0,0,0.0,0,0.0
682,1,0,0.5,1,0.33
683,1,0,0.5,0,0.67
684,1,0,0.5,1,1.5
685,1,0,0.5,0,2.0
686,1,0,0.5,0,2.5
687,1,0,0.5,0,3.0
688,1,0,0.5,1,2.33
689,1,0,0.5,0,2.67
