episode,scenario,total_reward,avg_queue,avg_wait,total_throughput
251,route_we_100_ns_100.rou.xml,40.31166666666666,0.953125,9.8125,97
276,route_we_100_ns_100.rou.xml,47.67500000000001,0.9436619718309859,8.211267605633802,96
301,route_we_100_ns_100.rou.xml,50.38000000000003,0.7887323943661971,5.577464788732394,99
326,route_we_100_ns_100.rou.xml,52.555000000000014,0.7567567567567568,5.337837837837838,97
351,route_we_100_ns_100.rou.xml,46.41666666666666,0.8636363636363636,7.53030303030303,93
376,route_we_100_ns_100.rou.xml,54.101666666666674,0.75,4.5131578947368425,93
401,route_we_100_ns_100.rou.xml,51.54333333333335,0.7945205479452054,6.082191780821918,95
426,route_we_100_ns_100.rou.xml,45.378333333333345,1.0422535211267605,9.619718309859154,94
451,route_we_100_ns_100.rou.xml,52.42666666666669,0.8243243243243243,5.783783783783784,95
476,route_we_100_ns_100.rou.xml,45.08999999999999,0.9375,6.109375,99
