Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
472,0,2,1.0,1,5.25
473,0,2,1.0,0,5.75
474,0,2,1.0,0,6.25
475,0,2,1.0,0,9.0
476,0,2,1.0,0,9.67
477,0,3,1.5,0,10.67
478,0,3,1.5,0,11.67
479,0,3,1.5,0,12.67
480,0,3,1.5,1,13.67
481,0,4,2.0,0,8.8
482,0,3,1.5,0,9.4
483,0,3,1.5,0,10.0
484,0,3,1.5,0,10.6
485,0,3,1.5,0,14.0
486,0,4,2.0,0,15.0
487,0,4,2.0,0,16.0
488,0,4,2.0,0,17.0
489,0,4,2.0,0,18.0
490,0,4,2.0,1,19.0
491,0,5,2.5,0,13.33
492,0,4,2.0,0,14.0
493,0,4,2.0,0,14.67
494,0,4,2.0,0,15.33
495,0,5,2.5,0,16.17
496,0,4,2.0,0,12.4
497,0,3,1.5,0,7.2
498,1,2,0.5,0,3.6
499,1,1,0.0,0,1.75
500,1,0,0.5,0,0.75
501,2,0,1.0,0,0.8
502,1,0,0.5,0,1.25
503,1,0,0.5,1,1.2
504,1,0,0.5,0,1.75
505,1,0,0.5,1,2.0
506,1,0,0.5,0,3.0
507,1,0,0.5,1,3.33
508,1,0,0.5,0,5.5
509,1,0,0.5,1,6.0
510,2,0,1.0,1,7.0
511,3,0,1.5,0,4.0
512,2,0,1.0,1,4.5
513,2,0,1.0,0,5.0
514,2,0,1.0,0,7.33
515,2,0,1.0,0,8.0
516,2,0,1.0,0,8.67
517,2,0,1.0,0,9.33
518,2,0,1.0,1,10.0
519,3,0,1.5,0,11.0
520,3,0,1.5,0,12.0
521,4,0,2.0,0,7.8
522,3,0,1.5,0,8.4
523,3,0,1.5,0,9.0
524,3,0,1.5,0,12.0
525,3,0,1.5,0,12.75
526,3,0,1.5,0,13.5
527,3,0,1.5,0,14.25
528,3,0,1.5,1,15.0
529,4,0,2.0,0,16.0
530,4,0,2.0,0,17.0
531,5,0,2.5,0,12.0
532,4,0,2.0,0,12.67
533,4,0,2.0,0,13.33
534,4,0,2.0,0,16.8
535,4,0,2.0,0,17.6
536,4,0,2.0,0,18.4
537,5,0,2.5,0,19.4
538,5,0,2.5,1,20.4
539,5,0,2.5,0,21.4
540,5,0,2.5,0,22.4
541,5,0,2.5,0,12.17
542,3,0,1.5,0,7.33
543,2,0,1.0,0,3.67
544,1,0,0.5,0,1.6
545,0,0,0.0,0,0.0
546,0,0,0.0,0,0.0
547,0,1,0.5,0,0.25
548,0,1,0.5,0,0.5
549,0,1,0.5,1,1.0
550,0,1,0.5,0,1.33
551,0,2,1.0,1,1.25
552,0,1,0.5,0,1.5
553,0,1,0.5,1,2.33
554,0,1,0.5,0,2.67
555,0,1,0.5,1,4.5
556,0,1,0.5,1,5.0
557,0,1,0.5,0,5.5
558,0,1,0.5,1,6.0
559,0,1,0.5,0,6.5
560,0,2,1.0,0,7.5
561,0,3,1.5,1,4.25
562,0,2,1.0,0,4.75
563,0,2,1.0,0,5.25
564,0,2,1.0,0,5.75
565,0,2,1.0,0,8.33
566,0,2,1.0,0,9.0
567,0,2,1.0,0,9.67
568,0,3,1.5,0,10.67
569,0,3,1.5,0,11.67
570,0,3,1.5,1,12.67
571,0,4,2.0,0,8.2
572,0,3,1.5,0,8.8
573,0,3,1.5,0,9.4
574,0,3,1.5,0,10.0
575,0,3,1.5,0,13.25
576,0,4,2.0,0,14.25
577,0,4,2.0,0,15.25
578,0,4,2.0,0,16.25
579,0,4,2.0,0,17.25
580,0,4,2.0,1,18.25
581,0,5,2.5,0,12.83
582,0,4,2.0,0,13.5
583,0,4,2.0,0,14.17
584,0,5,2.5,0,15.0
585,0,5,2.5,0,15.83
586,0,4,2.0,0,12.0
587,0,3,1.5,0,7.2
588,0,2,1.0,0,3.6
589,1,1,0.0,0,1.75
590,1,0,0.5,0,0.5
591,2,0,1.0,0,0.75
592,1,0,0.5,0,1.0
593,1,0,0.5,1,1.25
594,1,0,0.5,0,1.5
595,1,0,0.5,1,1.75
596,1,0,0.5,1,2.67
597,1,0,0.5,0,3.0
598,1,0,0.5,1,5.0
599,2,0,1.0,0,6.0
600,2,0,1.0,1,7.0
601,3,0,1.5,0,4.0
602,2,0,1.0,1,4.5
603,2,0,1.0,0,5.0
604,2,0,1.0,0,7.33
605,2,0,1.0,0,8.0
606,2,0,1.0,0,8.67
607,2,0,1.0,0,9.33
608,2,0,1.0,1,10.0
609,2,0,1.0,0,10.67
610,3,0,1.5,0,11.67
611,4,0,2.0,0,7.6
612,3,0,1.5,0,8.2
613,3,0,1.5,0,8.8
614,3,0,1.5,0,11.75
615,3,0,1.5,0,12.5
616,3,0,1.5,0,13.25
617,3,0,1.5,0,14.0
618,4,0,2.0,1,15.0
619,4,0,2.0,0,16.0
620,4,0,2.0,0,17.0
621,5,0,2.5,0,12.0
622,4,0,2.0,0,12.67
623,4,0,2.0,0,13.33
624,4,0,2.0,0,16.8
625,4,0,2.0,0,17.6
626,4,0,2.0,0,18.4
627,4,0,2.0,0,19.2
628,5,0,2.5,1,20.2
629,5,0,2.5,0,21.2
630,5,0,2.5,0,22.2
631,5,0,2.5,0,12.17
632,3,0,1.5,0,7.17
633,2,0,1.0,0,3.67
634,1,0,0.5,0,1.4
635,0,0,0.0,0,0.0
636,0,0,0.0,0,0.0
637,0,1,0.5,0,0.25
638,0,1,0.5,0,0.5
639,0,1,0.5,1,1.0
640,0,1,0.5,0,1.33
641,0,2,1.0,1,1.25
642,0,1,0.5,0,1.5
643,0,1,0.5,1,2.33
644,0,1,0.5,1,2.67
645,0,1,0.5,0,4.5
646,0,1,0.5,1,5.0
647,0,1,0.5,0,5.5
648,0,1,0.5,1,6.0
649,0,2,1.0,0,7.0
650,0,2,1.0,1,8.0
651,0,3,1.5,0,4.5
652,0,2,1.0,0,5.0
653,0,2,1.0,0,5.5
654,0,2,1.0,0,6.0
655,0,2,1.0,0,8.67
656,0,2,1.0,0,9.33
657,0,3,1.5,0,10.33
658,0,3,1.5,0,11.33
659,0,3,1.5,0,12.33
660,0,3,1.5,1,13.33
661,0,4,2.0,0,8.6
662,0,3,1.5,0,9.2
663,0,3,1.5,0,9.8
664,0,3,1.5,0,10.4
665,0,3,1.5,0,13.75
666,0,3,1.5,0,14.5
667,0,4,2.0,0,15.5
668,0,4,2.0,0,16.5
669,0,4,2.0,0,17.5
670,0,4,2.0,0,18.5
671,0,5,2.5,1,13.0
672,0,4,2.0,0,13.67
673,0,4,2.0,0,14.33
674,0,5,2.5,0,15.17
675,0,5,2.5,0,16.0
676,0,4,2.0,0,12.2
677,0,3,1.5,0,7.2
678,1,2,0.5,0,3.6
679,1,1,0.0,0,2.0
680,1,0,0.5,0,0.75
681,2,0,1.0,0,1.0
682,1,0,0.5,0,1.25
683,1,0,0.5,1,1.2
684,1,0,0.5,0,1.75
685,1,0,0.5,1,2.67
686,1,0,0.5,1,3.0
687,1,0,0.5,0,5.0
688,1,0,0.5,1,5.5
689,1,0,0.5,0,6.0
690,2,0,1.0,1,7.0
691,3,0,1.5,0,4.0
692,2,0,1.0,1,4.5
693,2,0,1.0,0,5.0
694,2,0,1.0,0,7.33
695,2,0,1.0,0,8.0
696,2,0,1.0,0,8.67
697,2,0,1.0,0,9.33
698,2,0,1.0,1,10.0
699,3,0,1.5,0,11.0
700,3,0,1.5,0,12.0
701,4,0,2.0,0,7.8
702,3,0,1.5,0,8.4
703,3,0,1.5,0,9.0
704,3,0,1.5,0,12.0
705,3,0,1.5,0,12.75
706,3,0,1.5,0,13.5
707,3,0,1.5,0,14.25
708,3,0,1.5,1,15.0
709,4,0,2.0,0,16.0
710,4,0,2.0,0,17.0
711,5,0,2.5,0,12.0
712,4,0,2.0,0,12.67
713,4,0,2.0,0,13.33
714,4,0,2.0,0,16.8
715,4,0,2.0,0,17.6
716,4,0,2.0,0,18.4
717,4,0,2.0,0,19.2
718,5,0,2.5,1,20.2
719,5,0,2.5,0,21.2
720,5,0,2.5,0,22.2
721,5,0,2.5,0,12.0
722,3,0,1.5,0,7.17
723,2,0,1.0,0,3.5
724,1,0,0.5,0,1.4
725,0,0,0.0,0,0.0
726,0,0,0.0,0,0.0
727,0,1,0.5,0,0.25
728,0,1,0.5,0,0.5
729,0,1,0.5,1,1.0
730,0,1,0.5,0,2.0
731,0,2,1.0,1,1.25
732,0,1,0.5,1,1.5
733,0,1,0.5,0,2.33
734,0,1,0.5,1,2.67
735,0,1,0.5,0,3.0
736,0,1,0.5,1,5.0
737,0,1,0.5,0,5.5
738,0,1,0.5,0,6.0
739,0,1,0.5,0,6.5
740,0,2,1.0,1,7.5
741,0,3,1.5,0,4.25
742,0,2,1.0,1,4.75
743,0,2,1.0,0,5.25
744,0,2,1.0,0,5.75
745,0,2,1.0,0,8.33
746,0,2,1.0,0,9.0
747,0,2,1.0,0,9.67
748,0,2,1.0,0,10.33
749,0,3,1.5,0,11.33
750,0,3,1.5,0,12.33
751,0,4,2.0,1,8.0
752,0,3,1.5,0,8.6
753,0,3,1.5,0,9.2
754,0,3,1.5,0,9.8
755,0,3,1.5,0,13.0
756,0,3,1.5,0,13.75
757,0,4,2.0,0,14.75
758,0,4,2.0,0,15.75
759,0,4,2.0,0,16.75
760,0,4,2.0,0,17.75
761,0,5,2.5,1,12.5
762,0,4,2.0,0,13.17
763,0,4,2.0,0,13.83
764,0,4,2.0,0,14.5
765,0,5,2.5,0,15.33
766,0,4,2.0,0,11.4
767,0,3,1.5,0,6.6
768,0,2,1.0,0,3.2
769,1,1,0.0,0,1.5
770,1,0,0.5,0,0.5
771,2,0,1.0,0,0.75
772,1,0,0.5,1,1.0
773,1,0,0.5,0,1.25
774,1,0,0.5,1,1.5
775,1,0,0.5,0,2.33
776,1,0,0.5,1,2.67
777,1,0,0.5,1,4.5
778,1,0,0.5,0,5.0
779,1,0,0.5,0,5.5
780,1,0,0.5,1,6.0
781,3,0,1.5,1,3.5
782,2,0,1.0,0,4.0
783,2,0,1.0,0,4.5
784,2,0,1.0,0,6.67
785,2,0,1.0,0,7.33
786,2,0,1.0,0,8.0
787,2,0,1.0,0,8.67
788,2,0,1.0,1,9.33
789,3,0,1.5,0,10.33
790,3,0,1.5,0,11.33
791,4,0,2.0,0,7.4
792,3,0,1.5,0,8.0
793,3,0,1.5,0,8.6
794,3,0,1.5,0,11.5
795,3,0,1.5,0,12.25
796,3,0,1.5,0,13.0
797,3,0,1.5,0,13.75
798,3,0,1.5,1,14.5
799,4,0,2.0,0,15.5
800,4,0,2.0,0,16.5
801,5,0,2.5,0,11.67
802,4,0,2.0,0,12.33
803,4,0,2.0,0,13.0
804,4,0,2.0,0,16.4
805,4,0,2.0,0,17.2
806,4,0,2.0,0,18.0
807,4,0,2.0,0,18.8
808,5,0,2.5,1,19.8
809,5,0,2.5,0,20.8
810,5,0,2.5,0,21.8
811,5,0,2.5,0,11.83
812,3,0,1.5,0,7.17
813,2,0,1.0,0,3.5
814,1,0,0.5,0,1.4
815,0,0,0.0,0,0.0
816,0,0,0.0,0,0.0
817,0,1,0.5,0,0.25
818,0,1,0.5,0,0.5
819,0,1,0.5,1,1.0
820,0,1,0.5,0,1.33
821,0,2,1.0,1,1.25
822,0,1,0.5,0,1.5
823,0,1,0.5,1,2.33
824,0,1,0.5,0,2.67
825,0,1,0.5,1,4.5
826,0,1,0.5,0,5.0
827,0,1,0.5,1,5.5
828,0,2,1.0,0,6.5
829,0,2,1.0,1,7.5
830,0,2,1.0,0,8.5
831,0,3,1.5,1,4.75
832,0,2,1.0,0,5.25
833,0,2,1.0,0,5.75
834,0,2,1.0,0,6.25
835,0,2,1.0,0,9.0
836,0,2,1.0,0,9.67
837,0,2,1.0,0,10.33
838,0,3,1.5,0,11.33
839,0,3,1.5,0,12.33
840,0,3,1.5,0,13.33
841,0,4,2.0,1,8.6
842,0,3,1.5,0,9.2
843,0,3,1.5,0,9.8
844,0,3,1.5,0,10.4
845,0,3,1.5,0,13.75
846,0,3,1.5,0,14.5
847,0,3,1.5,0,15.25
848,0,4,2.0,0,16.25
849,0,4,2.0,0,17.25
850,0,4,2.0,1,18.25
851,0,5,2.5,0,12.83
852,0,4,2.0,0,13.5
853,0,4,2.0,0,14.17
854,0,4,2.0,0,14.83
855,0,5,2.5,0,15.67
856,0,4,2.0,0,11.8
857,0,3,1.5,0,6.6
858,0,2,1.0,0,3.0
859,1,1,0.0,0,1.5
860,1,0,0.5,0,0.5
861,2,0,1.0,0,0.75
862,1,0,0.5,1,1.0
863,1,0,0.5,0,1.25
864,1,0,0.5,1,1.5
865,1,0,0.5,0,2.33
866,1,0,0.5,1,2.67
867,1,0,0.5,0,4.5
868,1,0,0.5,1,5.0
869,1,0,0.5,0,5.5
