Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
684,4,0,2.0,0,1.67
685,4,0,2.0,1,2.38
686,4,0,2.0,1,2.88
687,5,0,2.5,0,4.0
688,6,0,3.0,1,4.86
689,6,0,3.0,0,5.71
690,7,0,3.5,1,6.71
691,7,0,3.5,0,6.75
692,7,0,3.5,1,7.62
693,7,0,3.5,0,8.5
694,7,0,3.5,0,10.71
695,7,0,3.5,0,11.71
696,7,0,3.5,0,12.71
697,7,0,3.5,0,13.71
698,7,0,3.5,1,14.71
699,7,0,3.5,0,15.71
700,7,0,3.5,0,16.71
701,7,0,3.5,0,15.5
702,7,0,3.5,0,16.38
703,7,0,3.5,0,17.25
704,7,0,3.5,0,20.71
705,7,0,3.5,0,21.71
706,7,0,3.5,0,22.71
707,7,0,3.5,0,23.71
708,7,0,3.5,1,24.71
709,7,0,3.5,0,25.71
710,7,0,3.5,0,26.71
711,7,0,3.5,0,24.25
712,7,0,3.5,0,25.12
713,7,0,3.5,0,26.0
714,7,0,3.5,0,30.71
715,7,0,3.5,0,31.71
716,7,0,3.5,0,32.71
717,7,0,3.5,0,33.71
718,7,0,3.5,1,34.71
719,7,0,3.5,0,35.71
720,7,0,3.5,0,36.71
721,6,0,3.0,0,31.43
722,5,0,2.5,0,26.14
723,4,0,2.0,0,21.0
724,3,0,1.5,0,18.33
725,2,0,1.0,0,12.33
726,1,0,0.5,0,6.17
727,0,1,0.5,0,0.2
728,0,1,0.5,0,0.4
729,0,1,0.5,1,0.75
730,0,1,0.5,0,1.0
731,0,2,1.0,1,1.0
732,0,1,0.5,0,1.2
733,0,1,0.5,1,1.4
734,0,1,0.5,0,2.0
735,0,1,0.5,1,2.25
736,0,1,0.5,0,2.5
737,0,1,0.5,1,2.75
738,0,1,0.5,1,3.0
739,0,1,0.5,0,3.25
740,0,2,1.0,1,3.75
741,0,3,1.5,0,3.4
742,0,2,1.0,1,3.8
743,0,2,1.0,0,4.2
744,0,2,1.0,0,4.6
745,0,2,1.0,1,5.0
746,0,2,1.0,1,5.4
747,0,2,1.0,0,5.8
748,0,2,1.0,1,6.2
749,0,3,1.5,0,6.8
750,0,3,1.5,1,7.4
751,0,4,2.0,1,6.67
752,0,3,1.5,0,7.17
753,0,3,1.5,1,7.67
754,0,3,1.5,0,8.17
755,0,3,1.5,1,8.67
756,0,3,1.5,0,9.17
757,0,4,2.0,1,9.83
758,0,4,2.0,0,10.5
759,0,4,2.0,1,11.17
760,0,4,2.0,0,11.83
761,0,5,2.5,0,10.71
762,0,4,2.0,1,11.29
763,0,4,2.0,0,11.86
764,0,4,2.0,1,10.88
765,0,5,2.5,0,10.22
766,0,4,2.0,1,7.12
767,1,3,1.0,0,3.78
768,2,2,0.0,1,2.11
769,2,1,0.5,0,1.11
770,3,0,1.5,0,0.89
771,3,0,1.5,0,1.38
772,4,0,2.0,1,1.67
773,5,0,2.5,0,2.22
