Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
624,7,0,3.5,0,22.14
625,7,0,3.5,0,23.14
626,7,0,3.5,0,21.12
627,7,0,3.5,0,22.0
628,7,0,3.5,1,22.88
629,7,0,3.5,0,23.75
630,7,0,3.5,0,24.62
631,6,0,3.0,0,20.12
632,5,0,2.5,0,16.0
633,4,1,1.5,0,12.38
634,3,1,1.0,0,9.12
635,2,1,0.5,0,7.0
636,1,1,0.0,0,3.38
637,0,2,1.0,0,0.86
638,0,2,1.0,1,1.14
639,0,2,1.0,0,1.67
640,0,2,1.0,0,2.0
641,0,2,1.0,1,2.0
642,0,2,1.0,0,2.29
643,0,3,1.5,1,3.17
644,0,3,1.5,0,3.14
645,0,3,1.5,1,4.17
646,0,4,2.0,0,3.5
647,0,4,2.0,1,4.57
648,0,4,2.0,0,4.5
649,0,4,2.0,1,5.71
650,0,5,2.5,0,5.62
651,0,5,2.5,1,7.14
652,0,5,2.5,0,7.86
653,0,5,2.5,1,8.57
654,0,5,2.5,1,8.12
655,0,5,2.5,0,10.0
656,0,5,2.5,1,10.71
657,0,5,2.5,0,11.43
658,0,5,2.5,1,12.14
659,0,5,2.5,0,12.86
660,0,5,2.5,1,13.57
661,0,5,2.5,0,14.29
662,0,5,2.5,1,15.0
663,0,5,2.5,0,18.33
664,0,5,2.5,1,19.17
665,0,5,2.5,0,24.0
666,0,5,2.5,0,20.83
667,0,5,2.5,0,21.67
668,0,5,2.5,1,22.5
669,0,5,2.5,0,23.33
670,0,5,2.5,1,29.0
671,0,5,2.5,0,25.0
672,0,5,2.5,1,25.83
673,0,5,2.5,0,26.67
674,0,5,2.5,0,27.5
675,0,5,2.5,0,28.33
676,0,4,2.0,1,21.83
677,0,3,1.5,0,15.67
678,0,2,1.0,0,10.17
679,1,1,0.0,0,6.2
680,1,0,0.5,0,0.4
681,1,0,0.5,0,0.6
682,1,0,0.5,1,0.8
683,1,0,0.5,0,1.0
684,2,0,1.0,1,1.4
685,2,0,1.0,0,1.8
686,2,0,1.0,0,1.83
687,2,0,1.0,1,2.6
688,2,0,1.0,1,2.5
689,3,0,1.5,0,3.0
690,3,0,1.5,1,3.5
691,3,0,1.5,0,4.0
692,4,0,2.0,1,4.0
693,4,0,2.0,0,5.33
694,4,0,2.0,1,5.14
695,4,0,2.0,0,6.67
696,6,0,3.0,1,5.62
697,5,0,2.5,0,7.14
698,5,0,2.5,1,6.88
699,5,0,2.5,1,8.57
700,5,0,2.5,0,8.12
701,7,0,3.5,0,8.88
702,6,0,3.0,1,8.56
703,6,0,3.0,0,10.38
704,6,0,3.0,1,9.89
705,7,0,3.5,1,12.0
706,7,0,3.5,0,11.44
707,7,0,3.5,1,13.75
708,7,0,3.5,0,14.62
709,7,0,3.5,1,17.71
710,7,0,3.5,0,18.71
711,7,0,3.5,1,17.25
712,7,0,3.5,0,18.12
713,7,0,3.5,1,19.0
714,7,0,3.5,0,22.71
715,7,0,3.5,0,23.71
716,7,0,3.5,0,21.62
717,7,0,3.5,0,22.5
718,7,0,3.5,1,23.38
719,7,0,3.5,0,24.25
720,7,0,3.5,0,25.12
721,6,0,3.0,0,20.62
722,5,0,2.5,0,16.5
723,4,1,1.5,0,12.88
724,3,1,1.0,0,10.71
725,2,1,0.5,0,7.0
