episode,decision,simulation_time,state,action,next_state,we_waiting_time,ns_waiting_time,total_waiting_time,we_queue,ns_queue,total_queue,throughput_during_transition,throughput_rate,normalized_wait,normalized_queue,normalized_throughput,wait_contribution,queue_contribution,throughput_contribution,starvation_penalty,reward,q_value_before,q_value_after,epsilon,transition_duration
1,33,1924.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,15.86,6.43,7,7,5,0.1923,0.0643,0.35,0.0192,-0.0321,-0.07,0.0058,0.0,-0.0964,-0.0471,-0.0533,1.0,26
1,34,2020.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,6.43,40.14,7,7,23,0.2396,0.4014,0.35,0.024,-0.2007,-0.07,0.0072,0.0,-0.2635,-0.0961,-0.1165,1.0,96
1,35,2066.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,40.14,16.43,7,7,10,0.2174,0.1643,0.35,0.0217,-0.0821,-0.07,0.0065,0.0,-0.1456,-0.0487,-0.0597,1.0,46
1,36,2112.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.43,15.43,7,7,10,0.2174,0.1543,0.35,0.0217,-0.0771,-0.07,0.0065,0.0,-0.1406,-0.0143,-0.0282,1.0,46
1,37,2178.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,15.43,26.14,7,7,15,0.2273,0.2614,0.35,0.0227,-0.1307,-0.07,0.0068,0.0,-0.1939,-0.072,-0.0879,1.0,66
1,38,2274.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.14,42.86,7,7,22,0.2292,0.4286,0.35,0.0229,-0.2143,-0.07,0.0069,0.0,-0.2774,-0.0764,-0.1002,1.0,96
1,39,2340.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,42.86,26.86,7,7,15,0.2273,0.2686,0.35,0.0227,-0.1343,-0.07,0.0068,0.0,-0.1975,-0.0864,-0.1012,1.0,66
1,40,2366.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.86,9.0,7,7,4,0.1538,0.09,0.35,0.0154,-0.045,-0.07,0.0046,0.0,-0.1104,-0.041,-0.0504,1.0,26
1,41,2432.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,9.0,26.14,7,7,15,0.2273,0.2614,0.35,0.0227,-0.1307,-0.07,0.0068,0.0,-0.1939,-0.0879,-0.103,1.0,66
1,42,2528.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.14,41.43,7,7,23,0.2396,0.4143,0.35,0.024,-0.2071,-0.07,0.0072,0.0,-0.27,-0.1002,-0.1217,1.0,96
1,43,2594.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,41.43,26.43,7,7,15,0.2273,0.2643,0.35,0.0227,-0.1321,-0.07,0.0068,0.0,-0.1953,-0.1012,-0.1151,1.0,66
1,44,2627.0,Medium*Medium*NoStarvation,45,Low*Low*NoStarvation,26.43,0.0,7,0,14,0.1458,0.0,0.0,0.0146,-0.0,-0.0,0.0044,0.0,0.0044,-0.1217,-0.1091,1.0,96
2,0,96.0,Low*Low*NoStarvation,20,Low*Medium*NoStarvation,0.83,16.14,2,7,21,0.4565,0.1614,0.35,0.0457,-0.0807,-0.07,0.0137,0.0,-0.137,0.0,-0.0162,0.995,46
2,1,142.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.14,16.14,7,7,20,0.4348,0.1614,0.35,0.0435,-0.0807,-0.07,0.013,0.0,-0.1377,-0.0282,-0.0417,0.995,46
