episode,decision,simulation_time,state,action,next_state,old_waiting_time,new_waiting_time,old_queue,new_queue,throughput_during_transition,throughput_rate,normalized_wait,normalized_queue,normalized_throughput,wait_contribution,queue_contribution,throughput_contribution,starvation_penalty,reward,q_value_before,q_value_after,epsilon,transition_duration
29,35,1996.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.14,27.14,7,7,15,0.2273,0.2714,0.35,0.0227,-0.1357,-0.07,0.0068,0.0,-0.1989,-0.8992,-0.903,0.8691,66
29,36,2022.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,27.14,6.29,7,7,5,0.1923,0.0629,0.35,0.0192,-0.0314,-0.07,0.0058,0.0,-0.0957,-0.8197,-0.8222,0.8691,26
29,37,2118.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,6.29,40.57,7,7,23,0.2396,0.4057,0.35,0.024,-0.2029,-0.07,0.0072,0.0,-0.2657,-0.9606,-0.9651,0.8691,96
29,38,2214.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.57,41.57,7,7,22,0.2292,0.4157,0.35,0.0229,-0.2079,-0.07,0.0069,0.0,-0.271,-0.9004,-0.9115,0.8691,96
29,39,2310.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,41.57,42.43,7,7,22,0.2292,0.4243,0.35,0.0229,-0.2121,-0.07,0.0069,0.0,-0.2753,-0.9115,-0.9219,0.8691,96
29,40,2376.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,42.43,25.71,7,7,15,0.2273,0.2571,0.35,0.0227,-0.1286,-0.07,0.0068,0.0,-0.1918,-0.903,-0.9058,0.8691,66
29,41,2472.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.71,41.57,7,7,22,0.2292,0.4157,0.35,0.0229,-0.2079,-0.07,0.0069,0.0,-0.271,-0.9219,-0.9308,0.8691,96
29,42,2498.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,41.57,7.71,7,7,4,0.1538,0.0771,0.35,0.0154,-0.0386,-0.07,0.0046,0.0,-0.104,-0.8222,-0.8253,0.8691,26
29,43,2594.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,7.71,41.0,7,7,22,0.2292,0.41,0.35,0.0229,-0.205,-0.07,0.0069,0.0,-0.2681,-0.9651,-0.9697,0.8691,96
29,44,2640.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.0,15.71,7,7,10,0.2174,0.1571,0.35,0.0217,-0.0786,-0.07,0.0065,0.0,-0.142,-0.8429,-0.8478,0.8691,46
29,45,2666.0,Low*Medium*NoStarvation,45,Low*Low*NoStarvation,15.71,0.0,7,0,10,0.1042,0.0,0.0,0.0104,-0.0,-0.0,0.0031,0.0,0.0031,-0.9697,-0.8972,0.8691,96
30,0,116.0,Low*Low*NoStarvation,30,Medium*Medium*NoStarvation,0.83,26.71,2,7,31,0.4697,0.2671,0.35,0.047,-0.1336,-0.07,0.0141,0.0,-0.1895,-0.4201,-0.4713,0.8647,66
30,1,182.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.71,26.43,7,7,30,0.4545,0.2643,0.35,0.0455,-0.1321,-0.07,0.0136,0.0,-0.1885,-0.9058,-0.9084,0.8647,66
30,2,208.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.43,6.0,7,7,9,0.3462,0.06,0.35,0.0346,-0.03,-0.07,0.0104,0.0,-0.0896,-0.8253,-0.8267,0.8647,26
30,3,234.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.0,7.43,7,7,8,0.3077,0.0743,0.35,0.0308,-0.0371,-0.07,0.0092,0.0,-0.0979,-0.8326,-0.8341,0.8647,26
30,4,260.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,7.43,6.14,7,7,10,0.3846,0.0614,0.35,0.0385,-0.0307,-0.07,0.0115,0.0,-0.0892,-0.8341,-0.8347,0.8647,26
30,5,286.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.14,9.0,7,7,9,0.3462,0.09,0.35,0.0346,-0.045,-0.07,0.0104,0.0,-0.1046,-0.8347,-0.8368,0.8647,26
30,6,382.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,9.0,41.0,7,7,46,0.4792,0.41,0.35,0.0479,-0.205,-0.07,0.0144,0.0,-0.2606,-0.8972,-0.9079,0.8647,96
30,7,428.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.0,16.96,7,8,20,0.4348,0.1696,0.4,0.0435,-0.0848,-0.08,0.013,0.0,-0.1518,-0.8478,-0.8535,0.8647,46
30,8,494.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.96,25.57,8,7,29,0.4394,0.2557,0.35,0.0439,-0.1279,-0.07,0.0132,0.0,-0.1847,-0.8692,-0.8751,0.8647,66
30,9,520.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,25.57,6.14,7,7,9,0.3462,0.0614,0.35,0.0346,-0.0307,-0.07,0.0104,0.0,-0.0903,-0.8267,-0.8284,0.8647,26
30,10,546.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.14,7.57,7,7,9,0.3462,0.0757,0.35,0.0346,-0.0379,-0.07,0.0104,0.0,-0.0975,-0.8368,-0.8382,0.8647,26
30,11,612.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,7.57,26.71,7,7,31,0.4697,0.2671,0.35,0.047,-0.1336,-0.07,0.0141,0.0,-0.1895,-0.8751,-0.8811,0.8647,66
30,12,708.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.71,41.43,7,7,43,0.4479,0.4143,0.35,0.0448,-0.2071,-0.07,0.0134,0.0,-0.2637,-0.9308,-0.9386,0.8647,96
30,13,754.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.43,16.0,7,7,19,0.413,0.16,0.35,0.0413,-0.08,-0.07,0.0124,0.0,-0.1376,-0.8535,-0.8573,0.8647,46
30,14,850.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.0,41.43,7,7,41,0.4271,0.4143,0.35,0.0427,-0.2071,-0.07,0.0128,0.0,-0.2643,-0.9079,-0.9181,0.8647,96
30,15,946.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,41.43,41.14,7,7,42,0.4375,0.4114,0.35,0.0437,-0.2057,-0.07,0.0131,0.0,-0.2626,-0.9386,-0.9456,0.8647,96
30,16,992.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.14,16.0,7,7,19,0.413,0.16,0.35,0.0413,-0.08,-0.07,0.0124,0.0,-0.1376,-0.8573,-0.8608,0.8647,46
30,17,1088.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.0,41.57,7,7,26,0.2708,0.4157,0.35,0.0271,-0.2079,-0.07,0.0081,0.0,-0.2697,-0.9181,-0.9278,0.8647,96
30,18,1114.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,41.57,5.86,7,7,5,0.1923,0.0586,0.35,0.0192,-0.0293,-0.07,0.0058,0.0,-0.0935,-0.8284,-0.8303,0.8647,26
30,19,1140.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,5.86,7.29,7,7,4,0.1538,0.0729,0.35,0.0154,-0.0364,-0.07,0.0046,0.0,-0.1018,-0.8382,-0.84,0.8647,26
30,20,1186.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,7.29,17.43,7,7,10,0.2174,0.1743,0.35,0.0217,-0.0871,-0.07,0.0065,0.0,-0.1506,-0.8509,-0.8565,0.8647,46
30,21,1282.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,17.43,40.71,7,7,23,0.2396,0.4071,0.35,0.024,-0.2036,-0.07,0.0072,0.0,-0.2664,-0.9278,-0.9364,0.8647,96
30,22,1308.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,40.71,8.14,7,7,4,0.1538,0.0814,0.35,0.0154,-0.0407,-0.07,0.0046,0.0,-0.1061,-0.8303,-0.8335,0.8647,26
30,23,1404.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,8.14,40.71,7,7,23,0.2396,0.4071,0.35,0.024,-0.2036,-0.07,0.0072,0.0,-0.2664,-0.9364,-0.9444,0.8647,96
30,24,1430.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,40.71,6.86,7,7,5,0.1923,0.0686,0.35,0.0192,-0.0343,-0.07,0.0058,0.0,-0.0985,-0.8335,-0.8356,0.8647,26
30,25,1456.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.86,7.57,7,7,4,0.1538,0.0757,0.35,0.0154,-0.0379,-0.07,0.0046,0.0,-0.1032,-0.84,-0.8419,0.8647,26
30,26,1552.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,7.57,39.86,7,7,23,0.2396,0.3986,0.35,0.024,-0.1993,-0.07,0.0072,0.0,-0.2621,-0.9444,-0.9514,0.8647,96
30,27,1618.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,39.86,25.43,7,7,16,0.2424,0.2543,0.35,0.0242,-0.1271,-0.07,0.0073,0.0,-0.1899,-0.9084,-0.9117,0.8647,66
30,28,1664.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,25.43,17.0,7,7,10,0.2174,0.17,0.35,0.0217,-0.085,-0.07,0.0065,0.0,-0.1485,-0.8608,-0.8653,0.8647,46
30,29,1760.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,17.0,39.57,7,7,23,0.2396,0.3957,0.35,0.024,-0.1979,-0.07,0.0072,0.0,-0.2607,-0.9514,-0.9575,0.8647,96
30,30,1826.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,39.57,25.71,7,7,15,0.2273,0.2571,0.35,0.0227,-0.1286,-0.07,0.0068,0.0,-0.1918,-0.9117,-0.9149,0.8647,66
30,31,1852.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,25.71,7.29,7,7,5,0.1923,0.0729,0.35,0.0192,-0.0364,-0.07,0.0058,0.0,-0.1007,-0.8356,-0.8379,0.8647,26
30,32,1948.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,7.29,40.86,7,7,22,0.2292,0.4086,0.35,0.0229,-0.2043,-0.07,0.0069,0.0,-0.2674,-0.9575,-0.9639,0.8647,96
30,33,1974.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,40.86,5.71,7,7,5,0.1923,0.0571,0.35,0.0192,-0.0286,-0.07,0.0058,0.0,-0.0928,-0.8379,-0.8391,0.8647,26
30,34,2000.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,5.71,6.43,7,7,5,0.1923,0.0643,0.35,0.0192,-0.0321,-0.07,0.0058,0.0,-0.0964,-0.8419,-0.8431,0.8647,26
30,35,2026.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.43,7.86,7,7,4,0.1538,0.0786,0.35,0.0154,-0.0393,-0.07,0.0046,0.0,-0.1047,-0.8431,-0.8452,0.8647,26
30,36,2092.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,7.86,26.86,7,7,15,0.2273,0.2686,0.35,0.0227,-0.1343,-0.07,0.0068,0.0,-0.1975,-0.8811,-0.8883,0.8647,66
30,37,2118.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.86,6.57,7,7,5,0.1923,0.0657,0.35,0.0192,-0.0329,-0.07,0.0058,0.0,-0.0971,-0.8391,-0.841,0.8647,26
30,38,2184.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,6.57,26.14,7,7,15,0.2273,0.2614,0.35,0.0227,-0.1307,-0.07,0.0068,0.0,-0.1939,-0.8883,-0.8945,0.8647,66
30,39,2210.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.14,8.0,7,7,4,0.1538,0.08,0.35,0.0154,-0.04,-0.07,0.0046,0.0,-0.1054,-0.841,-0.8435,0.8647,26
30,40,2236.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,8.0,5.29,7,6,5,0.1923,0.0529,0.3,0.0192,-0.0264,-0.06,0.0058,0.0,-0.0807,-0.8452,-0.8448,0.8647,26
30,41,2282.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,5.29,16.71,6,7,10,0.2174,0.1671,0.35,0.0217,-0.0836,-0.07,0.0065,0.0,-0.147,-0.8565,-0.8616,0.8647,46
30,42,2378.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.71,41.43,7,7,23,0.2396,0.4143,0.35,0.024,-0.2071,-0.07,0.0072,0.0,-0.27,-0.9639,-0.9704,0.8647,96
30,43,2404.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,41.43,6.86,7,7,5,0.1923,0.0686,0.35,0.0192,-0.0343,-0.07,0.0058,0.0,-0.0985,-0.8435,-0.845,0.8647,26
30,44,2430.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.86,7.43,7,7,5,0.1923,0.0743,0.35,0.0192,-0.0371,-0.07,0.0058,0.0,-0.1014,-0.8448,-0.8465,0.8647,26
30,45,2526.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,7.43,40.43,7,7,23,0.2396,0.4043,0.35,0.024,-0.2021,-0.07,0.0072,0.0,-0.265,-0.9704,-0.9759,0.8647,96
30,46,2552.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,40.43,6.57,7,7,5,0.1923,0.0657,0.35,0.0192,-0.0329,-0.07,0.0058,0.0,-0.0971,-0.845,-0.8464,0.8647,26
30,47,2618.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,6.57,26.43,7,7,15,0.2273,0.2643,0.35,0.0227,-0.1321,-0.07,0.0068,0.0,-0.1953,-0.8945,-0.9008,0.8647,66
30,48,2664.0,Medium*Medium*NoStarvation,20,Low*Low*NoStarvation,26.43,19.25,7,4,10,0.2174,0.1925,0.2,0.0217,-0.0963,-0.04,0.0065,0.0,-0.1297,-0.8653,-0.8165,0.8647,46
30,49,2679.0,Low*Low*NoStarvation,30,Low*Low*NoStarvation,19.25,0.0,4,0,4,0.0606,0.0,0.0,0.0061,-0.0,-0.0,0.0018,0.0,0.0018,-0.4713,-0.4487,0.8647,66
31,0,96.0,Low*Low*NoStarvation,20,Low*Medium*NoStarvation,0.83,16.14,2,7,21,0.4565,0.1614,0.35,0.0457,-0.0807,-0.07,0.0137,0.0,-0.137,-0.2747,-0.3371,0.8604,46
31,1,162.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,16.14,26.0,7,7,30,0.4545,0.26,0.35,0.0455,-0.13,-0.07,0.0136,0.0,-0.1864,-0.9008,-0.9028,0.8604,66
31,2,258.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.0,40.9,7,8,46,0.4792,0.409,0.4,0.0479,-0.2045,-0.08,0.0144,0.0,-0.2701,-0.9456,-0.9515,0.8604,96
31,3,324.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.9,26.29,8,7,29,0.4394,0.2629,0.35,0.0439,-0.1314,-0.07,0.0132,0.0,-0.1882,-0.9149,-0.9158,0.8604,66
31,4,420.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.29,39.86,7,7,43,0.4479,0.3986,0.35,0.0448,-0.1993,-0.07,0.0134,0.0,-0.2558,-0.9515,-0.9554,0.8604,96
31,5,486.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,39.86,26.71,7,7,28,0.4242,0.2671,0.35,0.0424,-0.1336,-0.07,0.0127,0.0,-0.1908,-0.9158,-0.9167,0.8604,66
31,6,512.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.71,6.71,7,7,10,0.3846,0.0671,0.35,0.0385,-0.0336,-0.07,0.0115,0.0,-0.092,-0.8464,-0.8472,0.8604,26
31,7,538.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,6.71,5.71,7,7,10,0.3846,0.0571,0.35,0.0385,-0.0286,-0.07,0.0115,0.0,-0.087,-0.8465,-0.8467,0.8604,26
31,8,604.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,5.71,26.71,7,7,29,0.4394,0.2671,0.35,0.0439,-0.1336,-0.07,0.0132,0.0,-0.1904,-0.9028,-0.9051,0.8604,66
31,9,670.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.71,25.14,7,7,28,0.4242,0.2514,0.35,0.0424,-0.1257,-0.07,0.0127,0.0,-0.183,-0.9167,-0.9169,0.8604,66
31,10,766.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.14,39.57,7,7,42,0.4375,0.3957,0.35,0.0437,-0.1979,-0.07,0.0131,0.0,-0.2547,-0.9554,-0.9588,0.8604,96
31,11,862.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,39.57,41.43,7,7,41,0.4271,0.4143,0.35,0.0427,-0.2071,-0.07,0.0128,0.0,-0.2643,-0.9588,-0.9629,0.8604,96
31,12,928.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,41.43,26.57,7,7,29,0.4394,0.2657,0.35,0.0439,-0.1329,-0.07,0.0132,0.0,-0.1897,-0.9169,-0.9176,0.8604,66
31,13,974.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.57,16.14,7,7,19,0.413,0.1614,0.35,0.0413,-0.0807,-0.07,0.0124,0.0,-0.1383,-0.8165,-0.8249,0.8604,46
31,14,1020.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.14,16.71,7,7,16,0.3478,0.1671,0.35,0.0348,-0.0836,-0.07,0.0104,0.0,-0.1431,-0.8616,-0.8659,0.8604,46
31,15,1066.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.71,14.43,7,7,10,0.2174,0.1443,0.35,0.0217,-0.0721,-0.07,0.0065,0.0,-0.1356,-0.8659,-0.8691,0.8604,46
31,16,1162.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,14.43,41.71,7,7,22,0.2292,0.4171,0.35,0.0229,-0.2086,-0.07,0.0069,0.0,-0.2717,-0.9759,-0.9798,0.8604,96
31,17,1208.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.71,14.86,7,7,10,0.2174,0.1486,0.35,0.0217,-0.0743,-0.07,0.0065,0.0,-0.1378,-0.8249,-0.8324,0.8604,46
31,18,1234.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,14.86,9.0,7,7,4,0.1538,0.09,0.35,0.0154,-0.045,-0.07,0.0046,0.0,-0.1104,-0.8467,-0.8493,0.8604,26
31,19,1280.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,9.0,15.14,7,7,10,0.2174,0.1514,0.35,0.0217,-0.0757,-0.07,0.0065,0.0,-0.1392,-0.8691,-0.8726,0.8604,46
31,20,1376.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,15.14,40.0,7,7,23,0.2396,0.4,0.35,0.024,-0.2,-0.07,0.0072,0.0,-0.2628,-0.9798,-0.983,0.8604,96
31,21,1442.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.0,25.57,7,7,15,0.2273,0.2557,0.35,0.0227,-0.1279,-0.07,0.0068,0.0,-0.191,-0.9176,-0.9199,0.8604,66
31,22,1488.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,25.57,16.57,7,7,10,0.2174,0.1657,0.35,0.0217,-0.0829,-0.07,0.0065,0.0,-0.1463,-0.8324,-0.8402,0.8604,46
31,23,1514.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,16.57,8.86,7,7,4,0.1538,0.0886,0.35,0.0154,-0.0443,-0.07,0.0046,0.0,-0.1097,-0.8493,-0.8517,0.8604,26
31,24,1610.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,8.86,40.43,7,7,23,0.2396,0.4043,0.35,0.024,-0.2021,-0.07,0.0072,0.0,-0.265,-0.983,-0.9868,0.8604,96
31,25,1706.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.43,40.57,7,7,22,0.2292,0.4057,0.35,0.0229,-0.2029,-0.07,0.0069,0.0,-0.266,-0.9629,-0.9688,0.8604,96
31,26,1752.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,40.57,17.0,7,7,10,0.2174,0.17,0.35,0.0217,-0.085,-0.07,0.0065,0.0,-0.1485,-0.8402,-0.8477,0.8604,46
31,27,1778.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,17.0,8.57,7,7,4,0.1538,0.0857,0.35,0.0154,-0.0429,-0.07,0.0046,0.0,-0.1082,-0.8517,-0.8541,0.8604,26
31,28,1824.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,8.57,16.43,7,7,10,0.2174,0.1643,0.35,0.0217,-0.0821,-0.07,0.0065,0.0,-0.1456,-0.8726,-0.8767,0.8604,46
31,29,1850.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,16.43,5.86,7,6,5,0.1923,0.0586,0.3,0.0192,-0.0293,-0.06,0.0058,0.0,-0.0835,-0.8541,-0.8539,0.8604,26
31,30,1946.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,5.86,40.14,6,7,23,0.2396,0.4014,0.35,0.024,-0.2007,-0.07,0.0072,0.0,-0.2635,-0.9868,-0.9907,0.8604,96
31,31,2042.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.14,41.43,7,7,23,0.2396,0.4143,0.35,0.024,-0.2071,-0.07,0.0072,0.0,-0.27,-0.9688,-0.9752,0.8604,96
31,32,2088.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,41.43,15.71,7,7,10,0.2174,0.1571,0.35,0.0217,-0.0786,-0.07,0.0065,0.0,-0.142,-0.8477,-0.854,0.8604,46
31,33,2134.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,15.71,15.0,7,7,11,0.2391,0.15,0.35,0.0239,-0.075,-0.07,0.0072,0.0,-0.1378,-0.8767,-0.8797,0.8604,46
31,34,2180.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,15.0,17.0,7,7,10,0.2174,0.17,0.35,0.0217,-0.085,-0.07,0.0065,0.0,-0.1485,-0.8797,-0.8834,0.8604,46
31,35,2206.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,17.0,7.71,7,7,4,0.1538,0.0771,0.35,0.0154,-0.0386,-0.07,0.0046,0.0,-0.104,-0.8539,-0.8557,0.8604,26
31,36,2272.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,7.71,26.57,7,7,15,0.2273,0.2657,0.35,0.0227,-0.1329,-0.07,0.0068,0.0,-0.196,-0.9051,-0.9104,0.8604,66
31,37,2298.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,26.57,5.86,7,7,5,0.1923,0.0586,0.35,0.0192,-0.0293,-0.07,0.0058,0.0,-0.0935,-0.8472,-0.8488,0.8604,26
31,38,2364.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,5.86,24.86,7,7,15,0.2273,0.2486,0.35,0.0227,-0.1243,-0.07,0.0068,0.0,-0.1875,-0.9104,-0.9145,0.8604,66
31,39,2410.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,24.86,16.14,7,7,10,0.2174,0.1614,0.35,0.0217,-0.0807,-0.07,0.0065,0.0,-0.1442,-0.854,-0.86,0.8604,46
31,40,2456.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.14,17.0,7,7,10,0.2174,0.17,0.35,0.0217,-0.085,-0.07,0.0065,0.0,-0.1485,-0.8834,-0.8869,0.8604,46
31,41,2482.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,17.0,7.71,7,7,5,0.1923,0.0771,0.35,0.0192,-0.0386,-0.07,0.0058,0.0,-0.1028,-0.8557,-0.8574,0.8604,26
31,42,2528.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,7.71,16.71,7,7,10,0.2174,0.1671,0.35,0.0217,-0.0836,-0.07,0.0065,0.0,-0.147,-0.8869,-0.8901,0.8604,46
31,43,2554.0,Low*Medium*NoStarvation,10,Low*Medium*NoStarvation,16.71,5.86,7,7,5,0.1923,0.0586,0.35,0.0192,-0.0293,-0.07,0.0058,0.0,-0.0935,-0.8574,-0.8582,0.8604,26
31,44,2620.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,5.86,27.43,7,7,15,0.2273,0.2743,0.35,0.0227,-0.1371,-0.07,0.0068,0.0,-0.2003,-0.9145,-0.9195,0.8604,66
31,45,2641.0,Medium*Medium*NoStarvation,30,Low*Low*NoStarvation,27.43,0.0,7,0,7,0.1061,0.0,0.0,0.0106,-0.0,-0.0,0.0032,0.0,0.0032,-0.9199,-0.8561,0.8604,66
32,0,146.0,Low*Low*NoStarvation,45,Medium*Medium*NoStarvation,0.83,40.71,2,7,47,0.4896,0.4071,0.35,0.049,-0.2036,-0.07,0.0147,0.0,-0.2589,-0.3172,-0.3877,0.8561,96
32,1,242.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.71,40.14,7,7,45,0.4688,0.4014,0.35,0.0469,-0.2007,-0.07,0.0141,0.0,-0.2567,-0.9752,-0.9797,0.8561,96
32,2,338.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.14,40.29,7,7,44,0.4583,0.4029,0.35,0.0458,-0.2014,-0.07,0.0137,0.0,-0.2577,-0.9797,-0.9839,0.8561,96
32,3,384.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,40.29,16.86,7,7,19,0.413,0.1686,0.35,0.0413,-0.0843,-0.07,0.0124,0.0,-0.1419,-0.86,-0.8654,0.8561,46
32,4,430.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.86,16.43,7,7,19,0.413,0.1643,0.35,0.0413,-0.0821,-0.07,0.0124,0.0,-0.1398,-0.8901,-0.8923,0.8561,46
32,5,526.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.43,40.0,7,7,42,0.4375,0.4,0.35,0.0437,-0.2,-0.07,0.0131,0.0,-0.2569,-0.9907,-0.9937,0.8561,96
32,6,572.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,40.0,17.29,7,7,19,0.413,0.1729,0.35,0.0413,-0.0864,-0.07,0.0124,0.0,-0.144,-0.8654,-0.8705,0.8561,46
32,7,668.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,17.29,43.0,7,7,42,0.4375,0.43,0.35,0.0437,-0.215,-0.07,0.0131,0.0,-0.2719,-0.9937,-0.9979,0.8561,96
32,8,694.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,43.0,8.71,7,7,8,0.3077,0.0871,0.35,0.0308,-0.0436,-0.07,0.0092,0.0,-0.1043,-0.8488,-0.8516,0.8561,26
32,9,740.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,8.71,16.29,7,7,19,0.413,0.1629,0.35,0.0413,-0.0814,-0.07,0.0124,0.0,-0.139,-0.8923,-0.8942,0.8561,46
32,10,836.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.29,40.71,7,7,42,0.4375,0.4071,0.35,0.0437,-0.2036,-0.07,0.0131,0.0,-0.2604,-0.9979,-1.0008,0.8561,96
